run_id,call_id,batch_id,timestamp_utc,provider,model,temperature,prompt_index,prompt_hash,prompt_id,ablation_condition,condition_name,profile_id,task_id,task_code,repeat_id,sample_in_call,success,accuracy,mean_rt_ms,rt_sd_ms,interference_effect_ms,overall_accuracy,accuracy_1back,accuracy_2back,accuracy_3back,adjusted_average_pumps,total_earnings,explosion_count,risk_preference_0_1,discounting_k,log_discounting_k,immediate_choice_proportion,caars_total,cias_total,young_total,dsm_total1,dsm_total2
qwen_deepseek-v4-pro_20260526T044814Z,51caf34b-18c5-4143-9847-c54a3a21e9b0,7b4fc7e8-8ca1-478f-bced-4becbf7dada0,2026-05-26T04:54:31.858757+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,20,5,TRUE,,,,,,,,,,,,,,,,14,32,1,1,1
qwen_deepseek-v4-pro_20260526T044814Z,afdf4b4a-6258-43e2-ba81-e76c402dc0a7,868b6b01-9bd7-4eb6-bdee-4c1d54c7884d,2026-05-26T04:54:40.531675+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,21,1,TRUE,,,,,,,,,,,,,,,,12,32,1,1,2
qwen_deepseek-v4-pro_20260526T044814Z,afdf4b4a-6258-43e2-ba81-e76c402dc0a7,868b6b01-9bd7-4eb6-bdee-4c1d54c7884d,2026-05-26T04:54:40.531675+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,22,2,TRUE,,,,,,,,,,,,,,,,15,35,2,0,1
qwen_deepseek-v4-pro_20260526T044814Z,afdf4b4a-6258-43e2-ba81-e76c402dc0a7,868b6b01-9bd7-4eb6-bdee-4c1d54c7884d,2026-05-26T04:54:40.531675+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,23,3,TRUE,,,,,,,,,,,,,,,,10,30,0,1,1
qwen_deepseek-v4-pro_20260526T044814Z,afdf4b4a-6258-43e2-ba81-e76c402dc0a7,868b6b01-9bd7-4eb6-bdee-4c1d54c7884d,2026-05-26T04:54:40.531675+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,24,4,TRUE,,,,,,,,,,,,,,,,14,33,1,0,2
qwen_deepseek-v4-pro_20260526T044814Z,afdf4b4a-6258-43e2-ba81-e76c402dc0a7,868b6b01-9bd7-4eb6-bdee-4c1d54c7884d,2026-05-26T04:54:40.531675+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,25,5,TRUE,,,,,,,,,,,,,,,,11,31,1,1,1
qwen_deepseek-v4-pro_20260526T044814Z,3f803da3-06c5-4af4-85e0-a7eff1669029,46d3b1f8-2376-480e-8f84-248afb8182c6,2026-05-26T04:54:49.301736+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,26,1,TRUE,,,,,,,,,,,,,,,,12,35,2,1,2
qwen_deepseek-v4-pro_20260526T044814Z,3f803da3-06c5-4af4-85e0-a7eff1669029,46d3b1f8-2376-480e-8f84-248afb8182c6,2026-05-26T04:54:49.301736+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,27,2,TRUE,,,,,,,,,,,,,,,,15,40,1,0,1
qwen_deepseek-v4-pro_20260526T044814Z,3f803da3-06c5-4af4-85e0-a7eff1669029,46d3b1f8-2376-480e-8f84-248afb8182c6,2026-05-26T04:54:49.301736+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,28,3,TRUE,,,,,,,,,,,,,,,,10,30,0,2,3
qwen_deepseek-v4-pro_20260526T044814Z,3f803da3-06c5-4af4-85e0-a7eff1669029,46d3b1f8-2376-480e-8f84-248afb8182c6,2026-05-26T04:54:49.301736+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,29,4,TRUE,,,,,,,,,,,,,,,,8,32,1,1,1
qwen_deepseek-v4-pro_20260526T044814Z,3f803da3-06c5-4af4-85e0-a7eff1669029,46d3b1f8-2376-480e-8f84-248afb8182c6,2026-05-26T04:54:49.301736+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,30,5,TRUE,,,,,,,,,,,,,,,,14,38,2,0,2
qwen_deepseek-v4-pro_20260526T044814Z,66508286-2248-4f0a-8969-5c0170293e9d,60aca1eb-0611-4304-a023-7bd392f09701,2026-05-26T04:54:57.921545+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,31,1,TRUE,,,,,,,,,,,,,,,,12,35,2,1,2
qwen_deepseek-v4-pro_20260526T044814Z,66508286-2248-4f0a-8969-5c0170293e9d,60aca1eb-0611-4304-a023-7bd392f09701,2026-05-26T04:54:57.921545+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,32,2,TRUE,,,,,,,,,,,,,,,,15,40,1,0,1
qwen_deepseek-v4-pro_20260526T044814Z,66508286-2248-4f0a-8969-5c0170293e9d,60aca1eb-0611-4304-a023-7bd392f09701,2026-05-26T04:54:57.921545+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,33,3,TRUE,,,,,,,,,,,,,,,,10,30,0,1,1
qwen_deepseek-v4-pro_20260526T044814Z,66508286-2248-4f0a-8969-5c0170293e9d,60aca1eb-0611-4304-a023-7bd392f09701,2026-05-26T04:54:57.921545+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,34,4,TRUE,,,,,,,,,,,,,,,,8,28,1,0,0
qwen_deepseek-v4-pro_20260526T044814Z,66508286-2248-4f0a-8969-5c0170293e9d,60aca1eb-0611-4304-a023-7bd392f09701,2026-05-26T04:54:57.921545+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,35,5,TRUE,,,,,,,,,,,,,,,,14,38,2,1,1
qwen_deepseek-v4-pro_20260526T044814Z,51ae6e4d-a060-4560-b79d-ded0f5f1892a,f84c8f97-0607-4a4e-a82e-e37096b9e390,2026-05-26T04:55:06.767555+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,36,1,TRUE,,,,,,,,,,,,,,,,12,32,1,0,1
qwen_deepseek-v4-pro_20260526T044814Z,51ae6e4d-a060-4560-b79d-ded0f5f1892a,f84c8f97-0607-4a4e-a82e-e37096b9e390,2026-05-26T04:55:06.767555+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,37,2,TRUE,,,,,,,,,,,,,,,,15,28,2,1,0
qwen_deepseek-v4-pro_20260526T044814Z,51ae6e4d-a060-4560-b79d-ded0f5f1892a,f84c8f97-0607-4a4e-a82e-e37096b9e390,2026-05-26T04:55:06.767555+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,38,3,TRUE,,,,,,,,,,,,,,,,10,30,0,0,0
qwen_deepseek-v4-pro_20260526T044814Z,51ae6e4d-a060-4560-b79d-ded0f5f1892a,f84c8f97-0607-4a4e-a82e-e37096b9e390,2026-05-26T04:55:06.767555+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,39,4,TRUE,,,,,,,,,,,,,,,,8,34,1,0,1
qwen_deepseek-v4-pro_20260526T044814Z,51ae6e4d-a060-4560-b79d-ded0f5f1892a,f84c8f97-0607-4a4e-a82e-e37096b9e390,2026-05-26T04:55:06.767555+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,40,5,TRUE,,,,,,,,,,,,,,,,14,29,1,1,0
qwen_deepseek-v4-pro_20260526T044814Z,f1e9bdfc-5e4c-45da-8deb-8198d75a77a4,4861bb4b-a4ed-4841-811d-a9e00efc7bd4,2026-05-26T04:55:15.838527+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,41,1,TRUE,,,,,,,,,,,,,,,,12,35,2,1,2
qwen_deepseek-v4-pro_20260526T044814Z,f1e9bdfc-5e4c-45da-8deb-8198d75a77a4,4861bb4b-a4ed-4841-811d-a9e00efc7bd4,2026-05-26T04:55:15.838527+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,42,2,TRUE,,,,,,,,,,,,,,,,15,30,1,0,1
qwen_deepseek-v4-pro_20260526T044814Z,f1e9bdfc-5e4c-45da-8deb-8198d75a77a4,4861bb4b-a4ed-4841-811d-a9e00efc7bd4,2026-05-26T04:55:15.838527+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,43,3,TRUE,,,,,,,,,,,,,,,,10,32,2,1,1
qwen_deepseek-v4-pro_20260526T044814Z,f1e9bdfc-5e4c-45da-8deb-8198d75a77a4,4861bb4b-a4ed-4841-811d-a9e00efc7bd4,2026-05-26T04:55:15.838527+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,44,4,TRUE,,,,,,,,,,,,,,,,14,28,1,0,2
qwen_deepseek-v4-pro_20260526T044814Z,f1e9bdfc-5e4c-45da-8deb-8198d75a77a4,4861bb4b-a4ed-4841-811d-a9e00efc7bd4,2026-05-26T04:55:15.838527+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,45,5,TRUE,,,,,,,,,,,,,,,,11,33,2,1,1
qwen_deepseek-v4-pro_20260526T044814Z,1739ed4a-29e4-45f5-ae66-2c4b85a00847,522dfb1d-05d4-4c6a-bb2f-edc38a001018,2026-05-26T04:55:24.851410+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,46,1,TRUE,,,,,,,,,,,,,,,,15,40,2,1,2
qwen_deepseek-v4-pro_20260526T044814Z,1739ed4a-29e4-45f5-ae66-2c4b85a00847,522dfb1d-05d4-4c6a-bb2f-edc38a001018,2026-05-26T04:55:24.851410+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,47,2,TRUE,,,,,,,,,,,,,,,,12,38,1,0,1
qwen_deepseek-v4-pro_20260526T044814Z,1739ed4a-29e4-45f5-ae66-2c4b85a00847,522dfb1d-05d4-4c6a-bb2f-edc38a001018,2026-05-26T04:55:24.851410+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,48,3,TRUE,,,,,,,,,,,,,,,,14,42,2,1,1
qwen_deepseek-v4-pro_20260526T044814Z,1739ed4a-29e4-45f5-ae66-2c4b85a00847,522dfb1d-05d4-4c6a-bb2f-edc38a001018,2026-05-26T04:55:24.851410+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,49,4,TRUE,,,,,,,,,,,,,,,,16,39,1,0,2
qwen_deepseek-v4-pro_20260526T044814Z,1739ed4a-29e4-45f5-ae66-2c4b85a00847,522dfb1d-05d4-4c6a-bb2f-edc38a001018,2026-05-26T04:55:24.851410+00:00,qwen,deepseek-v4-pro,0.7,5,a08ddb9ee0e0ef5f,A_label_only__P1_low_ADHD_low_IA__questionnaire,A_label_only,label-only,P1_low_ADHD_low_IA,questionnaire,T5_questionnaire,50,5,TRUE,,,,,,,,,,,,,,,,13,41,2,1,1
qwen_deepseek-v4-pro_20260526T044814Z,6602e56f-95ff-4e65-a63a-545075dc26fb,c3a0908a-b443-44bc-b79a-dc90823813f7,2026-05-26T04:55:32.018020+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,1,1,TRUE,0.75,850,200,150,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,6602e56f-95ff-4e65-a63a-545075dc26fb,c3a0908a-b443-44bc-b79a-dc90823813f7,2026-05-26T04:55:32.018020+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,2,2,TRUE,0.7,900,220,180,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,6602e56f-95ff-4e65-a63a-545075dc26fb,c3a0908a-b443-44bc-b79a-dc90823813f7,2026-05-26T04:55:32.018020+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,3,3,TRUE,0.72,880,210,160,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,6602e56f-95ff-4e65-a63a-545075dc26fb,c3a0908a-b443-44bc-b79a-dc90823813f7,2026-05-26T04:55:32.018020+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,4,4,TRUE,0.68,920,230,190,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,6602e56f-95ff-4e65-a63a-545075dc26fb,c3a0908a-b443-44bc-b79a-dc90823813f7,2026-05-26T04:55:32.018020+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,5,5,TRUE,0.74,860,205,155,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,b20c9553-b6ed-458f-ba28-15fa835a6b70,1b8531b6-10ba-41c8-9dc8-736dc1c6d3a7,2026-05-26T04:55:39.493048+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,6,1,TRUE,0.85,750,150,200,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,b20c9553-b6ed-458f-ba28-15fa835a6b70,1b8531b6-10ba-41c8-9dc8-736dc1c6d3a7,2026-05-26T04:55:39.493048+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,7,2,TRUE,0.82,780,160,220,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,b20c9553-b6ed-458f-ba28-15fa835a6b70,1b8531b6-10ba-41c8-9dc8-736dc1c6d3a7,2026-05-26T04:55:39.493048+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,8,3,TRUE,0.88,720,140,180,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,b20c9553-b6ed-458f-ba28-15fa835a6b70,1b8531b6-10ba-41c8-9dc8-736dc1c6d3a7,2026-05-26T04:55:39.493048+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,9,4,TRUE,0.8,800,170,240,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,b20c9553-b6ed-458f-ba28-15fa835a6b70,1b8531b6-10ba-41c8-9dc8-736dc1c6d3a7,2026-05-26T04:55:39.493048+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,10,5,TRUE,0.83,760,155,210,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,4bf15b63-e2fc-460a-93f6-dd4a3fdaf3e6,ebafd71f-59ed-4059-8edd-0b4b2e914882,2026-05-26T04:55:47.582698+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,11,1,TRUE,0.78,720,150,120,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,4bf15b63-e2fc-460a-93f6-dd4a3fdaf3e6,ebafd71f-59ed-4059-8edd-0b4b2e914882,2026-05-26T04:55:47.582698+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,12,2,TRUE,0.82,680,130,110,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,4bf15b63-e2fc-460a-93f6-dd4a3fdaf3e6,ebafd71f-59ed-4059-8edd-0b4b2e914882,2026-05-26T04:55:47.582698+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,13,3,TRUE,0.75,750,160,140,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,4bf15b63-e2fc-460a-93f6-dd4a3fdaf3e6,ebafd71f-59ed-4059-8edd-0b4b2e914882,2026-05-26T04:55:47.582698+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,14,4,TRUE,0.8,700,140,115,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,4bf15b63-e2fc-460a-93f6-dd4a3fdaf3e6,ebafd71f-59ed-4059-8edd-0b4b2e914882,2026-05-26T04:55:47.582698+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,15,5,TRUE,0.77,730,145,125,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,b91dca8d-46c3-4257-a3be-95a33ab74fe3,610252ba-8e16-4e79-b5fd-babba6ca6ec4,2026-05-26T04:55:55.465003+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,16,1,TRUE,0.85,750,150,200,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,b91dca8d-46c3-4257-a3be-95a33ab74fe3,610252ba-8e16-4e79-b5fd-babba6ca6ec4,2026-05-26T04:55:55.465003+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,17,2,TRUE,0.78,800,180,250,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,b91dca8d-46c3-4257-a3be-95a33ab74fe3,610252ba-8e16-4e79-b5fd-babba6ca6ec4,2026-05-26T04:55:55.465003+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,18,3,TRUE,0.82,720,160,220,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,b91dca8d-46c3-4257-a3be-95a33ab74fe3,610252ba-8e16-4e79-b5fd-babba6ca6ec4,2026-05-26T04:55:55.465003+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,19,4,TRUE,0.79,780,170,230,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,b91dca8d-46c3-4257-a3be-95a33ab74fe3,610252ba-8e16-4e79-b5fd-babba6ca6ec4,2026-05-26T04:55:55.465003+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,20,5,TRUE,0.81,760,155,210,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,3ab2c076-5011-4d7f-9436-90f32fb54653,0e3bfdf9-c363-4c83-9e1f-9bfb8e7d33cc,2026-05-26T04:56:03.078135+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,21,1,TRUE,0.75,850,200,150,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,3ab2c076-5011-4d7f-9436-90f32fb54653,0e3bfdf9-c363-4c83-9e1f-9bfb8e7d33cc,2026-05-26T04:56:03.078135+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,22,2,TRUE,0.72,900,220,180,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,3ab2c076-5011-4d7f-9436-90f32fb54653,0e3bfdf9-c363-4c83-9e1f-9bfb8e7d33cc,2026-05-26T04:56:03.078135+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,23,3,TRUE,0.78,820,190,140,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,3ab2c076-5011-4d7f-9436-90f32fb54653,0e3bfdf9-c363-4c83-9e1f-9bfb8e7d33cc,2026-05-26T04:56:03.078135+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,24,4,TRUE,0.7,950,240,200,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,3ab2c076-5011-4d7f-9436-90f32fb54653,0e3bfdf9-c363-4c83-9e1f-9bfb8e7d33cc,2026-05-26T04:56:03.078135+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,25,5,TRUE,0.74,880,210,170,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,57d1ca6c-0208-4c1b-bdff-3d2a8e74ff9a,d13ed4d1-5c40-46f7-b113-3985450958f0,2026-05-26T04:56:10.723684+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,26,1,TRUE,0.85,650,120,150,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,57d1ca6c-0208-4c1b-bdff-3d2a8e74ff9a,d13ed4d1-5c40-46f7-b113-3985450958f0,2026-05-26T04:56:10.723684+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,27,2,TRUE,0.78,700,150,180,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,57d1ca6c-0208-4c1b-bdff-3d2a8e74ff9a,d13ed4d1-5c40-46f7-b113-3985450958f0,2026-05-26T04:56:10.723684+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,28,3,TRUE,0.82,680,130,160,,,,,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,57d1ca6c-0208-4c1b-bdff-3d2a8e74ff9a,d13ed4d1-5c40-46f7-b113-3985450958f0,2026-05-26T04:56:10.723684+00:00,qwen,deepseek-v4-pro,0.7,6,ad29651498212067,A_label_only__P2_high_inattention__stroop,A_label_only,label-only,P2_high_inattention,stroop,T1_stroop,29,4,TRUE,0.79,720,140,170,,,,,,,,,,,,,,,,
