run_id,call_id,batch_id,provider,model,temperature,prompt_id,repeat_id,sample_in_call,timestamp_utc,experiment_type,condition_id,condition_name,label_cue,score_cue,symptom_cue,profile_id,profile_short,ia_like_profile,participant_uid,feature_condition,task_id,task_name,prompt_hash,input_tokens,output_tokens,accuracy,mean_rt_ms,rt_sd_ms,interference_effect_ms
IA_qwen_deepseek-v4pro_20260602T114140Z,28ec1db3-e650-49b5-b0ae-025f43afbe1a,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0023_ddt,5,5,2026-06-02T11:46:53.146244+00:00,individual_prediction,,,,,,,,,S0023,questionnaire_plus_ia_label,ddt,Delay Discounting Task,35d42fcb9224,477,266,0.13,-2.04,0.47,
IA_qwen_deepseek-v4pro_20260602T114140Z,38359df0-96b0-4648-899f-dc915428c3cd,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0024_stroop,1,1,2026-06-02T11:46:58.625093+00:00,individual_prediction,,,,,,,,,S0024,questionnaire_plus_ia_label,stroop,Stroop color-word task,ab17635007c7,480,271,0.87,625,95,145
IA_qwen_deepseek-v4pro_20260602T114140Z,38359df0-96b0-4648-899f-dc915428c3cd,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0024_stroop,2,2,2026-06-02T11:46:58.625093+00:00,individual_prediction,,,,,,,,,S0024,questionnaire_plus_ia_label,stroop,Stroop color-word task,ab17635007c7,480,271,0.85,638,102,152
IA_qwen_deepseek-v4pro_20260602T114140Z,38359df0-96b0-4648-899f-dc915428c3cd,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0024_stroop,3,3,2026-06-02T11:46:58.625093+00:00,individual_prediction,,,,,,,,,S0024,questionnaire_plus_ia_label,stroop,Stroop color-word task,ab17635007c7,480,271,0.89,612,88,138
IA_qwen_deepseek-v4pro_20260602T114140Z,38359df0-96b0-4648-899f-dc915428c3cd,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0024_stroop,4,4,2026-06-02T11:46:58.625093+00:00,individual_prediction,,,,,,,,,S0024,questionnaire_plus_ia_label,stroop,Stroop color-word task,ab17635007c7,480,271,0.86,647,97,149
IA_qwen_deepseek-v4pro_20260602T114140Z,38359df0-96b0-4648-899f-dc915428c3cd,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0024_stroop,5,5,2026-06-02T11:46:58.625093+00:00,individual_prediction,,,,,,,,,S0024,questionnaire_plus_ia_label,stroop,Stroop color-word task,ab17635007c7,480,271,0.88,619,91,142
IA_qwen_deepseek-v4pro_20260602T114140Z,66b16c90-e9a9-44fb-8a09-4799e782374b,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0024_nback,1,1,2026-06-02T11:47:04.675350+00:00,individual_prediction,,,,,,,,,S0024,questionnaire_plus_ia_label,nback,n-back working-memory task,70d2d112ab75,499,311,0.72,0.85,0.73,0.58
IA_qwen_deepseek-v4pro_20260602T114140Z,66b16c90-e9a9-44fb-8a09-4799e782374b,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0024_nback,2,2,2026-06-02T11:47:04.675350+00:00,individual_prediction,,,,,,,,,S0024,questionnaire_plus_ia_label,nback,n-back working-memory task,70d2d112ab75,499,311,0.68,0.82,0.71,0.51
IA_qwen_deepseek-v4pro_20260602T114140Z,66b16c90-e9a9-44fb-8a09-4799e782374b,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0024_nback,3,3,2026-06-02T11:47:04.675350+00:00,individual_prediction,,,,,,,,,S0024,questionnaire_plus_ia_label,nback,n-back working-memory task,70d2d112ab75,499,311,0.74,0.87,0.75,0.6
IA_qwen_deepseek-v4pro_20260602T114140Z,66b16c90-e9a9-44fb-8a09-4799e782374b,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0024_nback,4,4,2026-06-02T11:47:04.675350+00:00,individual_prediction,,,,,,,,,S0024,questionnaire_plus_ia_label,nback,n-back working-memory task,70d2d112ab75,499,311,0.71,0.84,0.72,0.57
IA_qwen_deepseek-v4pro_20260602T114140Z,66b16c90-e9a9-44fb-8a09-4799e782374b,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0024_nback,5,5,2026-06-02T11:47:04.675350+00:00,individual_prediction,,,,,,,,,S0024,questionnaire_plus_ia_label,nback,n-back working-memory task,70d2d112ab75,499,311,0.69,0.83,0.7,0.54
IA_qwen_deepseek-v4pro_20260602T114140Z,57581920-f636-42c3-94ad-921779d177a3,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0024_bart,1,1,2026-06-02T11:47:10.546915+00:00,individual_prediction,,,,,,,,,S0024,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,95848b1615c6,490,296,32,485,3,0.64
IA_qwen_deepseek-v4pro_20260602T114140Z,57581920-f636-42c3-94ad-921779d177a3,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0024_bart,2,2,2026-06-02T11:47:10.546915+00:00,individual_prediction,,,,,,,,,S0024,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,95848b1615c6,490,296,28,520,2,0.59
IA_qwen_deepseek-v4pro_20260602T114140Z,57581920-f636-42c3-94ad-921779d177a3,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0024_bart,3,3,2026-06-02T11:47:10.546915+00:00,individual_prediction,,,,,,,,,S0024,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,95848b1615c6,490,296,35,460,4,0.68
IA_qwen_deepseek-v4pro_20260602T114140Z,57581920-f636-42c3-94ad-921779d177a3,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0024_bart,4,4,2026-06-02T11:47:10.546915+00:00,individual_prediction,,,,,,,,,S0024,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,95848b1615c6,490,296,30,500,3,0.62
IA_qwen_deepseek-v4pro_20260602T114140Z,57581920-f636-42c3-94ad-921779d177a3,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0024_bart,5,5,2026-06-02T11:47:10.546915+00:00,individual_prediction,,,,,,,,,S0024,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,95848b1615c6,490,296,33,475,3,0.66
IA_qwen_deepseek-v4pro_20260602T114140Z,7cfa5be1-9b62-4f80-adf7-69d84692183b,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0024_ddt,1,1,2026-06-02T11:47:15.513397+00:00,individual_prediction,,,,,,,,,S0024,questionnaire_plus_ia_label,ddt,Delay Discounting Task,9505c40e0609,477,266,0.12,-0.92,0.35,
IA_qwen_deepseek-v4pro_20260602T114140Z,7cfa5be1-9b62-4f80-adf7-69d84692183b,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0024_ddt,2,2,2026-06-02T11:47:15.513397+00:00,individual_prediction,,,,,,,,,S0024,questionnaire_plus_ia_label,ddt,Delay Discounting Task,9505c40e0609,477,266,0.08,-1.1,0.28,
IA_qwen_deepseek-v4pro_20260602T114140Z,7cfa5be1-9b62-4f80-adf7-69d84692183b,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0024_ddt,3,3,2026-06-02T11:47:15.514432+00:00,individual_prediction,,,,,,,,,S0024,questionnaire_plus_ia_label,ddt,Delay Discounting Task,9505c40e0609,477,266,0.15,-0.82,0.42,
IA_qwen_deepseek-v4pro_20260602T114140Z,7cfa5be1-9b62-4f80-adf7-69d84692183b,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0024_ddt,4,4,2026-06-02T11:47:15.514432+00:00,individual_prediction,,,,,,,,,S0024,questionnaire_plus_ia_label,ddt,Delay Discounting Task,9505c40e0609,477,266,0.11,-0.96,0.33,
IA_qwen_deepseek-v4pro_20260602T114140Z,7cfa5be1-9b62-4f80-adf7-69d84692183b,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0024_ddt,5,5,2026-06-02T11:47:15.514432+00:00,individual_prediction,,,,,,,,,S0024,questionnaire_plus_ia_label,ddt,Delay Discounting Task,9505c40e0609,477,266,0.09,-1.05,0.31,
IA_qwen_deepseek-v4pro_20260602T114140Z,d8ac39bf-aec5-4ce9-94ff-9f8513e02029,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0025_stroop,1,1,2026-06-02T11:47:21.041612+00:00,individual_prediction,,,,,,,,,S0025,questionnaire_plus_ia_label,stroop,Stroop color-word task,e2f89ed44d60,480,271,0.82,720,115,95
IA_qwen_deepseek-v4pro_20260602T114140Z,d8ac39bf-aec5-4ce9-94ff-9f8513e02029,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0025_stroop,2,2,2026-06-02T11:47:21.041612+00:00,individual_prediction,,,,,,,,,S0025,questionnaire_plus_ia_label,stroop,Stroop color-word task,e2f89ed44d60,480,271,0.79,745,122,108
IA_qwen_deepseek-v4pro_20260602T114140Z,d8ac39bf-aec5-4ce9-94ff-9f8513e02029,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0025_stroop,3,3,2026-06-02T11:47:21.041612+00:00,individual_prediction,,,,,,,,,S0025,questionnaire_plus_ia_label,stroop,Stroop color-word task,e2f89ed44d60,480,271,0.81,735,118,102
IA_qwen_deepseek-v4pro_20260602T114140Z,d8ac39bf-aec5-4ce9-94ff-9f8513e02029,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0025_stroop,4,4,2026-06-02T11:47:21.041612+00:00,individual_prediction,,,,,,,,,S0025,questionnaire_plus_ia_label,stroop,Stroop color-word task,e2f89ed44d60,480,271,0.78,760,125,112
IA_qwen_deepseek-v4pro_20260602T114140Z,d8ac39bf-aec5-4ce9-94ff-9f8513e02029,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0025_stroop,5,5,2026-06-02T11:47:21.041612+00:00,individual_prediction,,,,,,,,,S0025,questionnaire_plus_ia_label,stroop,Stroop color-word task,e2f89ed44d60,480,271,0.83,710,110,90
IA_qwen_deepseek-v4pro_20260602T114140Z,d296b2b7-90fa-40c3-8c85-4303a7f23216,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0025_nback,1,1,2026-06-02T11:47:26.674518+00:00,individual_prediction,,,,,,,,,S0025,questionnaire_plus_ia_label,nback,n-back working-memory task,4f63adbd5c12,499,311,0.78,0.92,0.81,0.61
IA_qwen_deepseek-v4pro_20260602T114140Z,d296b2b7-90fa-40c3-8c85-4303a7f23216,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0025_nback,2,2,2026-06-02T11:47:26.674518+00:00,individual_prediction,,,,,,,,,S0025,questionnaire_plus_ia_label,nback,n-back working-memory task,4f63adbd5c12,499,311,0.75,0.89,0.77,0.59
IA_qwen_deepseek-v4pro_20260602T114140Z,d296b2b7-90fa-40c3-8c85-4303a7f23216,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0025_nback,3,3,2026-06-02T11:47:26.674518+00:00,individual_prediction,,,,,,,,,S0025,questionnaire_plus_ia_label,nback,n-back working-memory task,4f63adbd5c12,499,311,0.82,0.94,0.83,0.69
IA_qwen_deepseek-v4pro_20260602T114140Z,d296b2b7-90fa-40c3-8c85-4303a7f23216,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0025_nback,4,4,2026-06-02T11:47:26.674518+00:00,individual_prediction,,,,,,,,,S0025,questionnaire_plus_ia_label,nback,n-back working-memory task,4f63adbd5c12,499,311,0.76,0.91,0.78,0.59
IA_qwen_deepseek-v4pro_20260602T114140Z,d296b2b7-90fa-40c3-8c85-4303a7f23216,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0025_nback,5,5,2026-06-02T11:47:26.674518+00:00,individual_prediction,,,,,,,,,S0025,questionnaire_plus_ia_label,nback,n-back working-memory task,4f63adbd5c12,499,311,0.79,0.93,0.8,0.64
IA_qwen_deepseek-v4pro_20260602T114140Z,f1f6db9f-96a1-4a0a-ad5a-2e959d80d0c7,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0025_bart,1,1,2026-06-02T11:47:33.020583+00:00,individual_prediction,,,,,,,,,S0025,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,cc8e73dfd52a,490,296,28,450,4,0.62
IA_qwen_deepseek-v4pro_20260602T114140Z,f1f6db9f-96a1-4a0a-ad5a-2e959d80d0c7,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0025_bart,2,2,2026-06-02T11:47:33.022112+00:00,individual_prediction,,,,,,,,,S0025,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,cc8e73dfd52a,490,296,32,380,6,0.71
IA_qwen_deepseek-v4pro_20260602T114140Z,f1f6db9f-96a1-4a0a-ad5a-2e959d80d0c7,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0025_bart,3,3,2026-06-02T11:47:33.022112+00:00,individual_prediction,,,,,,,,,S0025,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,cc8e73dfd52a,490,296,26,520,3,0.58
IA_qwen_deepseek-v4pro_20260602T114140Z,f1f6db9f-96a1-4a0a-ad5a-2e959d80d0c7,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0025_bart,4,4,2026-06-02T11:47:33.022112+00:00,individual_prediction,,,,,,,,,S0025,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,cc8e73dfd52a,490,296,30,410,5,0.65
IA_qwen_deepseek-v4pro_20260602T114140Z,f1f6db9f-96a1-4a0a-ad5a-2e959d80d0c7,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0025_bart,5,5,2026-06-02T11:47:33.022112+00:00,individual_prediction,,,,,,,,,S0025,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,cc8e73dfd52a,490,296,29,470,4,0.63
IA_qwen_deepseek-v4pro_20260602T114140Z,ae5d2ec1-162c-4c9f-b36e-62b0aad1876f,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0027_stroop,1,1,2026-06-02T11:47:38.572150+00:00,individual_prediction,,,,,,,,,S0027,questionnaire_plus_ia_label,stroop,Stroop color-word task,beb1f785b475,480,271,0.87,623,98,145
IA_qwen_deepseek-v4pro_20260602T114140Z,ae5d2ec1-162c-4c9f-b36e-62b0aad1876f,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0027_stroop,2,2,2026-06-02T11:47:38.572150+00:00,individual_prediction,,,,,,,,,S0027,questionnaire_plus_ia_label,stroop,Stroop color-word task,beb1f785b475,480,271,0.89,598,102,138
IA_qwen_deepseek-v4pro_20260602T114140Z,ae5d2ec1-162c-4c9f-b36e-62b0aad1876f,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0027_stroop,3,3,2026-06-02T11:47:38.572150+00:00,individual_prediction,,,,,,,,,S0027,questionnaire_plus_ia_label,stroop,Stroop color-word task,beb1f785b475,480,271,0.85,641,105,152
IA_qwen_deepseek-v4pro_20260602T114140Z,ae5d2ec1-162c-4c9f-b36e-62b0aad1876f,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0027_stroop,4,4,2026-06-02T11:47:38.572150+00:00,individual_prediction,,,,,,,,,S0027,questionnaire_plus_ia_label,stroop,Stroop color-word task,beb1f785b475,480,271,0.88,612,96,142
IA_qwen_deepseek-v4pro_20260602T114140Z,ae5d2ec1-162c-4c9f-b36e-62b0aad1876f,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0027_stroop,5,5,2026-06-02T11:47:38.572150+00:00,individual_prediction,,,,,,,,,S0027,questionnaire_plus_ia_label,stroop,Stroop color-word task,beb1f785b475,480,271,0.86,630,101,148
IA_qwen_deepseek-v4pro_20260602T114140Z,74897ece-36ef-48d9-a869-8f6be873d373,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0027_nback,1,1,2026-06-02T11:47:44.782947+00:00,individual_prediction,,,,,,,,,S0027,questionnaire_plus_ia_label,nback,n-back working-memory task,fc07129776e7,499,311,0.78,0.92,0.81,0.61
IA_qwen_deepseek-v4pro_20260602T114140Z,74897ece-36ef-48d9-a869-8f6be873d373,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0027_nback,2,2,2026-06-02T11:47:44.782947+00:00,individual_prediction,,,,,,,,,S0027,questionnaire_plus_ia_label,nback,n-back working-memory task,fc07129776e7,499,311,0.76,0.91,0.79,0.58
IA_qwen_deepseek-v4pro_20260602T114140Z,74897ece-36ef-48d9-a869-8f6be873d373,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0027_nback,3,3,2026-06-02T11:47:44.782947+00:00,individual_prediction,,,,,,,,,S0027,questionnaire_plus_ia_label,nback,n-back working-memory task,fc07129776e7,499,311,0.79,0.93,0.82,0.62
IA_qwen_deepseek-v4pro_20260602T114140Z,74897ece-36ef-48d9-a869-8f6be873d373,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0027_nback,4,4,2026-06-02T11:47:44.782947+00:00,individual_prediction,,,,,,,,,S0027,questionnaire_plus_ia_label,nback,n-back working-memory task,fc07129776e7,499,311,0.75,0.9,0.78,0.57
IA_qwen_deepseek-v4pro_20260602T114140Z,74897ece-36ef-48d9-a869-8f6be873d373,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0027_nback,5,5,2026-06-02T11:47:44.782947+00:00,individual_prediction,,,,,,,,,S0027,questionnaire_plus_ia_label,nback,n-back working-memory task,fc07129776e7,499,311,0.77,0.92,0.8,0.59
IA_qwen_deepseek-v4pro_20260602T114140Z,02ead30b-1451-4e0a-90d3-eac6856895d6,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0027_bart,1,1,2026-06-02T11:47:50.800665+00:00,individual_prediction,,,,,,,,,S0027,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,1df96031c625,490,316,28.4,12.7,3,0.62
IA_qwen_deepseek-v4pro_20260602T114140Z,02ead30b-1451-4e0a-90d3-eac6856895d6,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0027_bart,2,2,2026-06-02T11:47:50.800665+00:00,individual_prediction,,,,,,,,,S0027,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,1df96031c625,490,316,31.2,10.3,4,0.68
IA_qwen_deepseek-v4pro_20260602T114140Z,02ead30b-1451-4e0a-90d3-eac6856895d6,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0027_bart,3,3,2026-06-02T11:47:50.800665+00:00,individual_prediction,,,,,,,,,S0027,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,1df96031c625,490,316,26.9,14.1,2,0.57
IA_qwen_deepseek-v4pro_20260602T114140Z,02ead30b-1451-4e0a-90d3-eac6856895d6,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0027_bart,4,4,2026-06-02T11:47:50.800665+00:00,individual_prediction,,,,,,,,,S0027,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,1df96031c625,490,316,29.7,11.5,3,0.64
IA_qwen_deepseek-v4pro_20260602T114140Z,02ead30b-1451-4e0a-90d3-eac6856895d6,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0027_bart,5,5,2026-06-02T11:47:50.800665+00:00,individual_prediction,,,,,,,,,S0027,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,1df96031c625,490,316,27.8,13.2,3,0.59
IA_qwen_deepseek-v4pro_20260602T114140Z,a34dcffa-35a3-4374-8953-63eef9f50cd1,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0027_ddt,1,1,2026-06-02T11:47:56.031673+00:00,individual_prediction,,,,,,,,,S0027,questionnaire_plus_ia_label,ddt,Delay Discounting Task,7fbd6d9b34d7,477,266,0.12,-2.12,0.35,
IA_qwen_deepseek-v4pro_20260602T114140Z,a34dcffa-35a3-4374-8953-63eef9f50cd1,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0027_ddt,2,2,2026-06-02T11:47:56.031673+00:00,individual_prediction,,,,,,,,,S0027,questionnaire_plus_ia_label,ddt,Delay Discounting Task,7fbd6d9b34d7,477,266,0.08,-2.53,0.28,
IA_qwen_deepseek-v4pro_20260602T114140Z,a34dcffa-35a3-4374-8953-63eef9f50cd1,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0027_ddt,3,3,2026-06-02T11:47:56.031673+00:00,individual_prediction,,,,,,,,,S0027,questionnaire_plus_ia_label,ddt,Delay Discounting Task,7fbd6d9b34d7,477,266,0.15,-1.9,0.42,
IA_qwen_deepseek-v4pro_20260602T114140Z,a34dcffa-35a3-4374-8953-63eef9f50cd1,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0027_ddt,4,4,2026-06-02T11:47:56.031673+00:00,individual_prediction,,,,,,,,,S0027,questionnaire_plus_ia_label,ddt,Delay Discounting Task,7fbd6d9b34d7,477,266,0.1,-2.3,0.31,
IA_qwen_deepseek-v4pro_20260602T114140Z,a34dcffa-35a3-4374-8953-63eef9f50cd1,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0027_ddt,5,5,2026-06-02T11:47:56.031673+00:00,individual_prediction,,,,,,,,,S0027,questionnaire_plus_ia_label,ddt,Delay Discounting Task,7fbd6d9b34d7,477,266,0.13,-2.04,0.38,
IA_qwen_deepseek-v4pro_20260602T114140Z,c4ed67b5-46ac-4e30-a947-3853206b1bc8,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0028_stroop,1,1,2026-06-02T11:48:01.181832+00:00,individual_prediction,,,,,,,,,S0028,questionnaire_plus_ia_label,stroop,Stroop color-word task,31a9bd94b639,480,271,0.87,720,145,95
IA_qwen_deepseek-v4pro_20260602T114140Z,c4ed67b5-46ac-4e30-a947-3853206b1bc8,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0028_stroop,2,2,2026-06-02T11:48:01.181832+00:00,individual_prediction,,,,,,,,,S0028,questionnaire_plus_ia_label,stroop,Stroop color-word task,31a9bd94b639,480,271,0.89,698,138,102
IA_qwen_deepseek-v4pro_20260602T114140Z,c4ed67b5-46ac-4e30-a947-3853206b1bc8,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0028_stroop,3,3,2026-06-02T11:48:01.181832+00:00,individual_prediction,,,,,,,,,S0028,questionnaire_plus_ia_label,stroop,Stroop color-word task,31a9bd94b639,480,271,0.85,745,152,88
IA_qwen_deepseek-v4pro_20260602T114140Z,c4ed67b5-46ac-4e30-a947-3853206b1bc8,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0028_stroop,4,4,2026-06-02T11:48:01.181832+00:00,individual_prediction,,,,,,,,,S0028,questionnaire_plus_ia_label,stroop,Stroop color-word task,31a9bd94b639,480,271,0.91,675,130,110
IA_qwen_deepseek-v4pro_20260602T114140Z,c4ed67b5-46ac-4e30-a947-3853206b1bc8,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0028_stroop,5,5,2026-06-02T11:48:01.181832+00:00,individual_prediction,,,,,,,,,S0028,questionnaire_plus_ia_label,stroop,Stroop color-word task,31a9bd94b639,480,271,0.88,710,142,97
IA_qwen_deepseek-v4pro_20260602T114140Z,9188c840-0d32-465f-bbff-6efa5164e1c0,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0028_ddt,1,1,2026-06-02T11:48:06.201457+00:00,individual_prediction,,,,,,,,,S0028,questionnaire_plus_ia_label,ddt,Delay Discounting Task,cac9f8709b6c,477,266,0.12,-2.12,0.35,
IA_qwen_deepseek-v4pro_20260602T114140Z,9188c840-0d32-465f-bbff-6efa5164e1c0,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0028_ddt,2,2,2026-06-02T11:48:06.202468+00:00,individual_prediction,,,,,,,,,S0028,questionnaire_plus_ia_label,ddt,Delay Discounting Task,cac9f8709b6c,477,266,0.08,-2.53,0.28,
IA_qwen_deepseek-v4pro_20260602T114140Z,9188c840-0d32-465f-bbff-6efa5164e1c0,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0028_ddt,3,3,2026-06-02T11:48:06.202468+00:00,individual_prediction,,,,,,,,,S0028,questionnaire_plus_ia_label,ddt,Delay Discounting Task,cac9f8709b6c,477,266,0.15,-1.9,0.42,
IA_qwen_deepseek-v4pro_20260602T114140Z,9188c840-0d32-465f-bbff-6efa5164e1c0,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0028_ddt,4,4,2026-06-02T11:48:06.202468+00:00,individual_prediction,,,,,,,,,S0028,questionnaire_plus_ia_label,ddt,Delay Discounting Task,cac9f8709b6c,477,266,0.11,-2.21,0.33,
IA_qwen_deepseek-v4pro_20260602T114140Z,9188c840-0d32-465f-bbff-6efa5164e1c0,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0028_ddt,5,5,2026-06-02T11:48:06.202468+00:00,individual_prediction,,,,,,,,,S0028,questionnaire_plus_ia_label,ddt,Delay Discounting Task,cac9f8709b6c,477,266,0.09,-2.41,0.31,
IA_qwen_deepseek-v4pro_20260602T114140Z,d288f098-75ca-4790-8137-678d1360a986,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0029_stroop,1,1,2026-06-02T11:48:11.483310+00:00,individual_prediction,,,,,,,,,S0029,questionnaire_plus_ia_label,stroop,Stroop color-word task,a05f5dbe1549,480,271,0.87,623,112,145
IA_qwen_deepseek-v4pro_20260602T114140Z,d288f098-75ca-4790-8137-678d1360a986,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0029_stroop,2,2,2026-06-02T11:48:11.483310+00:00,individual_prediction,,,,,,,,,S0029,questionnaire_plus_ia_label,stroop,Stroop color-word task,a05f5dbe1549,480,271,0.85,641,108,152
IA_qwen_deepseek-v4pro_20260602T114140Z,d288f098-75ca-4790-8137-678d1360a986,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0029_stroop,3,3,2026-06-02T11:48:11.483310+00:00,individual_prediction,,,,,,,,,S0029,questionnaire_plus_ia_label,stroop,Stroop color-word task,a05f5dbe1549,480,271,0.89,605,98,138
IA_qwen_deepseek-v4pro_20260602T114140Z,d288f098-75ca-4790-8137-678d1360a986,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0029_stroop,4,4,2026-06-02T11:48:11.483310+00:00,individual_prediction,,,,,,,,,S0029,questionnaire_plus_ia_label,stroop,Stroop color-word task,a05f5dbe1549,480,271,0.83,658,121,162
IA_qwen_deepseek-v4pro_20260602T114140Z,d288f098-75ca-4790-8137-678d1360a986,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0029_stroop,5,5,2026-06-02T11:48:11.483310+00:00,individual_prediction,,,,,,,,,S0029,questionnaire_plus_ia_label,stroop,Stroop color-word task,a05f5dbe1549,480,271,0.86,634,105,148
IA_qwen_deepseek-v4pro_20260602T114140Z,d4302b4b-b88e-449d-949d-55989549b563,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0029_ddt,1,1,2026-06-02T11:48:16.925854+00:00,individual_prediction,,,,,,,,,S0029,questionnaire_plus_ia_label,ddt,Delay Discounting Task,cddd00e076ea,477,266,0.12,-2.12,0.38,
IA_qwen_deepseek-v4pro_20260602T114140Z,d4302b4b-b88e-449d-949d-55989549b563,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0029_ddt,2,2,2026-06-02T11:48:16.925854+00:00,individual_prediction,,,,,,,,,S0029,questionnaire_plus_ia_label,ddt,Delay Discounting Task,cddd00e076ea,477,266,0.15,-1.9,0.42,
