run_id,call_id,batch_id,timestamp_utc,provider,model,temperature,prompt_id,condition_id,ablation_condition,condition_name,label_cue,score_cue,symptom_cue,profile_id,task_id,task_code,requested_samples,prompt_hash,repeat_id,sample_in_call,success,accuracy,mean_rt_ms,rt_sd_ms,interference_effect_ms
cue_qwen_deepseek-v4-pro_20260530T121346Z,ee147682-b6a2-4a4a-82db-16c5f552d19f,C000_no_cue__P4_ADHD_high_IA__stroop__batch_000097,2026-05-30T12:27:08.782838+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,stroop,T1_stroop,5,c570d3ed9ddc03f6,35,5,TRUE,0.974,635,97,102
cue_qwen_deepseek-v4-pro_20260530T121346Z,cccfca99-69c0-48b1-89fd-d558d1e6aa0d,C000_no_cue__P4_ADHD_high_IA__stroop__batch_000098,2026-05-30T12:27:15.644677+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,stroop,T1_stroop,5,d02c2c0af2703b34,36,1,TRUE,0.95,550,120,80
cue_qwen_deepseek-v4-pro_20260530T121346Z,cccfca99-69c0-48b1-89fd-d558d1e6aa0d,C000_no_cue__P4_ADHD_high_IA__stroop__batch_000098,2026-05-30T12:27:15.644677+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,stroop,T1_stroop,5,d02c2c0af2703b34,37,2,TRUE,0.93,570,130,85
cue_qwen_deepseek-v4-pro_20260530T121346Z,cccfca99-69c0-48b1-89fd-d558d1e6aa0d,C000_no_cue__P4_ADHD_high_IA__stroop__batch_000098,2026-05-30T12:27:15.644677+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,stroop,T1_stroop,5,d02c2c0af2703b34,38,3,TRUE,0.96,540,110,75
cue_qwen_deepseek-v4-pro_20260530T121346Z,cccfca99-69c0-48b1-89fd-d558d1e6aa0d,C000_no_cue__P4_ADHD_high_IA__stroop__batch_000098,2026-05-30T12:27:15.644677+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,stroop,T1_stroop,5,d02c2c0af2703b34,39,4,TRUE,0.94,560,125,82
cue_qwen_deepseek-v4-pro_20260530T121346Z,cccfca99-69c0-48b1-89fd-d558d1e6aa0d,C000_no_cue__P4_ADHD_high_IA__stroop__batch_000098,2026-05-30T12:27:15.644677+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,stroop,T1_stroop,5,d02c2c0af2703b34,40,5,TRUE,0.92,585,140,90
cue_qwen_deepseek-v4-pro_20260530T121346Z,ee70e304-abb2-4c7f-9a6f-9e44a421d7c2,C000_no_cue__P4_ADHD_high_IA__stroop__batch_000099,2026-05-30T12:27:24.273692+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,stroop,T1_stroop,5,333f6b1493a53025,41,1,TRUE,0.92,580,95,85
cue_qwen_deepseek-v4-pro_20260530T121346Z,ee70e304-abb2-4c7f-9a6f-9e44a421d7c2,C000_no_cue__P4_ADHD_high_IA__stroop__batch_000099,2026-05-30T12:27:24.273692+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,stroop,T1_stroop,5,333f6b1493a53025,42,2,TRUE,0.95,550,80,70
cue_qwen_deepseek-v4-pro_20260530T121346Z,ee70e304-abb2-4c7f-9a6f-9e44a421d7c2,C000_no_cue__P4_ADHD_high_IA__stroop__batch_000099,2026-05-30T12:27:24.273692+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,stroop,T1_stroop,5,333f6b1493a53025,43,3,TRUE,0.89,610,105,100
cue_qwen_deepseek-v4-pro_20260530T121346Z,ee70e304-abb2-4c7f-9a6f-9e44a421d7c2,C000_no_cue__P4_ADHD_high_IA__stroop__batch_000099,2026-05-30T12:27:24.273692+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,stroop,T1_stroop,5,333f6b1493a53025,44,4,TRUE,0.93,565,88,78
cue_qwen_deepseek-v4-pro_20260530T121346Z,ee70e304-abb2-4c7f-9a6f-9e44a421d7c2,C000_no_cue__P4_ADHD_high_IA__stroop__batch_000099,2026-05-30T12:27:24.273692+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,stroop,T1_stroop,5,333f6b1493a53025,45,5,TRUE,0.91,595,100,90
cue_qwen_deepseek-v4-pro_20260530T121346Z,c80578fb-1e71-407c-8853-3a6116981769,C000_no_cue__P4_ADHD_high_IA__stroop__batch_000100,2026-05-30T12:27:29.835055+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,stroop,T1_stroop,5,dac2de318b3ef391,46,1,TRUE,0.95,580,90,85
cue_qwen_deepseek-v4-pro_20260530T121346Z,c80578fb-1e71-407c-8853-3a6116981769,C000_no_cue__P4_ADHD_high_IA__stroop__batch_000100,2026-05-30T12:27:29.835055+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,stroop,T1_stroop,5,dac2de318b3ef391,47,2,TRUE,0.93,610,100,95
cue_qwen_deepseek-v4-pro_20260530T121346Z,c80578fb-1e71-407c-8853-3a6116981769,C000_no_cue__P4_ADHD_high_IA__stroop__batch_000100,2026-05-30T12:27:29.835055+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,stroop,T1_stroop,5,dac2de318b3ef391,48,3,TRUE,0.96,560,80,75
cue_qwen_deepseek-v4-pro_20260530T121346Z,c80578fb-1e71-407c-8853-3a6116981769,C000_no_cue__P4_ADHD_high_IA__stroop__batch_000100,2026-05-30T12:27:29.835055+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,stroop,T1_stroop,5,dac2de318b3ef391,49,4,TRUE,0.94,600,95,90
cue_qwen_deepseek-v4-pro_20260530T121346Z,c80578fb-1e71-407c-8853-3a6116981769,C000_no_cue__P4_ADHD_high_IA__stroop__batch_000100,2026-05-30T12:27:29.835055+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,stroop,T1_stroop,5,dac2de318b3ef391,50,5,TRUE,0.92,620,110,100
cue_qwen_deepseek-v4-pro_20260530T121346Z,1d2d4c7f-b0ed-4bb2-b9ca-d05177fd83de,C000_no_cue__P4_ADHD_high_IA__nback__batch_000101,2026-05-30T12:27:35.026779+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,14d3cc151b9ccef5,1,1,TRUE,0.85,0.95,0.82,0.68
cue_qwen_deepseek-v4-pro_20260530T121346Z,1d2d4c7f-b0ed-4bb2-b9ca-d05177fd83de,C000_no_cue__P4_ADHD_high_IA__nback__batch_000101,2026-05-30T12:27:35.026779+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,14d3cc151b9ccef5,2,2,TRUE,0.82,0.93,0.79,0.64
cue_qwen_deepseek-v4-pro_20260530T121346Z,1d2d4c7f-b0ed-4bb2-b9ca-d05177fd83de,C000_no_cue__P4_ADHD_high_IA__nback__batch_000101,2026-05-30T12:27:35.026779+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,14d3cc151b9ccef5,3,3,TRUE,0.88,0.96,0.85,0.72
cue_qwen_deepseek-v4-pro_20260530T121346Z,1d2d4c7f-b0ed-4bb2-b9ca-d05177fd83de,C000_no_cue__P4_ADHD_high_IA__nback__batch_000101,2026-05-30T12:27:35.026779+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,14d3cc151b9ccef5,4,4,TRUE,0.8,0.92,0.76,0.6
cue_qwen_deepseek-v4-pro_20260530T121346Z,1d2d4c7f-b0ed-4bb2-b9ca-d05177fd83de,C000_no_cue__P4_ADHD_high_IA__nback__batch_000101,2026-05-30T12:27:35.026779+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,14d3cc151b9ccef5,5,5,TRUE,0.86,0.94,0.83,0.7
cue_qwen_deepseek-v4-pro_20260530T121346Z,8c0e092e-97e3-4513-9d04-fc4ec631bdfa,C000_no_cue__P4_ADHD_high_IA__nback__batch_000102,2026-05-30T12:27:49.379443+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,2337c13bf4aeff8d,6,1,TRUE,0.75,0.9,0.75,0.6
cue_qwen_deepseek-v4-pro_20260530T121346Z,8c0e092e-97e3-4513-9d04-fc4ec631bdfa,C000_no_cue__P4_ADHD_high_IA__nback__batch_000102,2026-05-30T12:27:49.379443+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,2337c13bf4aeff8d,7,2,TRUE,0.72,0.88,0.72,0.56
cue_qwen_deepseek-v4-pro_20260530T121346Z,8c0e092e-97e3-4513-9d04-fc4ec631bdfa,C000_no_cue__P4_ADHD_high_IA__nback__batch_000102,2026-05-30T12:27:49.379443+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,2337c13bf4aeff8d,8,3,TRUE,0.78,0.92,0.78,0.64
cue_qwen_deepseek-v4-pro_20260530T121346Z,8c0e092e-97e3-4513-9d04-fc4ec631bdfa,C000_no_cue__P4_ADHD_high_IA__nback__batch_000102,2026-05-30T12:27:49.379443+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,2337c13bf4aeff8d,9,4,TRUE,0.7,0.86,0.7,0.54
cue_qwen_deepseek-v4-pro_20260530T121346Z,8c0e092e-97e3-4513-9d04-fc4ec631bdfa,C000_no_cue__P4_ADHD_high_IA__nback__batch_000102,2026-05-30T12:27:49.379443+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,2337c13bf4aeff8d,10,5,TRUE,0.76,0.91,0.76,0.61
cue_qwen_deepseek-v4-pro_20260530T121346Z,5e16ac0c-1379-4c22-9dd7-7d18fc3afee8,C000_no_cue__P4_ADHD_high_IA__nback__batch_000103,2026-05-30T12:27:57.693272+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,8af01084b315d09a,11,1,TRUE,0.82,0.92,0.84,0.71
cue_qwen_deepseek-v4-pro_20260530T121346Z,5e16ac0c-1379-4c22-9dd7-7d18fc3afee8,C000_no_cue__P4_ADHD_high_IA__nback__batch_000103,2026-05-30T12:27:57.693272+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,8af01084b315d09a,12,2,TRUE,0.79,0.89,0.81,0.67
cue_qwen_deepseek-v4-pro_20260530T121346Z,5e16ac0c-1379-4c22-9dd7-7d18fc3afee8,C000_no_cue__P4_ADHD_high_IA__nback__batch_000103,2026-05-30T12:27:57.693272+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,8af01084b315d09a,13,3,TRUE,0.85,0.94,0.87,0.74
cue_qwen_deepseek-v4-pro_20260530T121346Z,5e16ac0c-1379-4c22-9dd7-7d18fc3afee8,C000_no_cue__P4_ADHD_high_IA__nback__batch_000103,2026-05-30T12:27:57.693272+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,8af01084b315d09a,14,4,TRUE,0.77,0.88,0.79,0.64
cue_qwen_deepseek-v4-pro_20260530T121346Z,5e16ac0c-1379-4c22-9dd7-7d18fc3afee8,C000_no_cue__P4_ADHD_high_IA__nback__batch_000103,2026-05-30T12:27:57.693272+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,8af01084b315d09a,15,5,TRUE,0.83,0.93,0.85,0.72
cue_qwen_deepseek-v4-pro_20260530T121346Z,3c9fa0de-a72d-4cd6-9808-0f05d91aad8b,C000_no_cue__P4_ADHD_high_IA__nback__batch_000104,2026-05-30T12:28:04.916461+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,299cce3d9af88bac,16,1,TRUE,0.78,0.95,0.8,0.58
cue_qwen_deepseek-v4-pro_20260530T121346Z,3c9fa0de-a72d-4cd6-9808-0f05d91aad8b,C000_no_cue__P4_ADHD_high_IA__nback__batch_000104,2026-05-30T12:28:04.916461+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,299cce3d9af88bac,17,2,TRUE,0.8,0.96,0.82,0.61
cue_qwen_deepseek-v4-pro_20260530T121346Z,3c9fa0de-a72d-4cd6-9808-0f05d91aad8b,C000_no_cue__P4_ADHD_high_IA__nback__batch_000104,2026-05-30T12:28:04.916461+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,299cce3d9af88bac,18,3,TRUE,0.76,0.94,0.79,0.55
cue_qwen_deepseek-v4-pro_20260530T121346Z,3c9fa0de-a72d-4cd6-9808-0f05d91aad8b,C000_no_cue__P4_ADHD_high_IA__nback__batch_000104,2026-05-30T12:28:04.916461+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,299cce3d9af88bac,19,4,TRUE,0.81,0.97,0.83,0.63
cue_qwen_deepseek-v4-pro_20260530T121346Z,3c9fa0de-a72d-4cd6-9808-0f05d91aad8b,C000_no_cue__P4_ADHD_high_IA__nback__batch_000104,2026-05-30T12:28:04.916461+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,299cce3d9af88bac,20,5,TRUE,0.77,0.95,0.8,0.57
cue_qwen_deepseek-v4-pro_20260530T121346Z,3a3c8748-e9d4-4c24-b9cd-606a8477ab0e,C000_no_cue__P4_ADHD_high_IA__nback__batch_000105,2026-05-30T12:28:11.312973+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,56c451a029d15592,21,1,TRUE,0.84,0.95,0.82,0.73
cue_qwen_deepseek-v4-pro_20260530T121346Z,3a3c8748-e9d4-4c24-b9cd-606a8477ab0e,C000_no_cue__P4_ADHD_high_IA__nback__batch_000105,2026-05-30T12:28:11.312973+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,56c451a029d15592,22,2,TRUE,0.86,0.96,0.84,0.76
cue_qwen_deepseek-v4-pro_20260530T121346Z,3a3c8748-e9d4-4c24-b9cd-606a8477ab0e,C000_no_cue__P4_ADHD_high_IA__nback__batch_000105,2026-05-30T12:28:11.312973+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,56c451a029d15592,23,3,TRUE,0.82,0.94,0.8,0.71
cue_qwen_deepseek-v4-pro_20260530T121346Z,3a3c8748-e9d4-4c24-b9cd-606a8477ab0e,C000_no_cue__P4_ADHD_high_IA__nback__batch_000105,2026-05-30T12:28:11.312973+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,56c451a029d15592,24,4,TRUE,0.85,0.96,0.83,0.74
cue_qwen_deepseek-v4-pro_20260530T121346Z,3a3c8748-e9d4-4c24-b9cd-606a8477ab0e,C000_no_cue__P4_ADHD_high_IA__nback__batch_000105,2026-05-30T12:28:11.312973+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,56c451a029d15592,25,5,TRUE,0.83,0.95,0.81,0.72
cue_qwen_deepseek-v4-pro_20260530T121346Z,4b9c8261-df2e-455d-a914-8e1b1314fc21,C000_no_cue__P4_ADHD_high_IA__nback__batch_000106,2026-05-30T12:28:19.425358+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,574146dc504ee7f6,26,1,TRUE,0.842,0.93,0.83,0.74
cue_qwen_deepseek-v4-pro_20260530T121346Z,4b9c8261-df2e-455d-a914-8e1b1314fc21,C000_no_cue__P4_ADHD_high_IA__nback__batch_000106,2026-05-30T12:28:19.425358+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,574146dc504ee7f6,27,2,TRUE,0.851,0.94,0.84,0.76
cue_qwen_deepseek-v4-pro_20260530T121346Z,4b9c8261-df2e-455d-a914-8e1b1314fc21,C000_no_cue__P4_ADHD_high_IA__nback__batch_000106,2026-05-30T12:28:19.425358+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,574146dc504ee7f6,28,3,TRUE,0.835,0.92,0.82,0.73
cue_qwen_deepseek-v4-pro_20260530T121346Z,4b9c8261-df2e-455d-a914-8e1b1314fc21,C000_no_cue__P4_ADHD_high_IA__nback__batch_000106,2026-05-30T12:28:19.425358+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,574146dc504ee7f6,29,4,TRUE,0.848,0.93,0.83,0.75
cue_qwen_deepseek-v4-pro_20260530T121346Z,4b9c8261-df2e-455d-a914-8e1b1314fc21,C000_no_cue__P4_ADHD_high_IA__nback__batch_000106,2026-05-30T12:28:19.425358+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,574146dc504ee7f6,30,5,TRUE,0.839,0.92,0.82,0.74
cue_qwen_deepseek-v4-pro_20260530T121346Z,7e0925c2-0344-4f11-8350-bcc1da86833a,C000_no_cue__P4_ADHD_high_IA__nback__batch_000107,2026-05-30T12:28:29.902640+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,1d6054f06f40766c,31,1,TRUE,0.65,0.82,0.64,0.49
cue_qwen_deepseek-v4-pro_20260530T121346Z,7e0925c2-0344-4f11-8350-bcc1da86833a,C000_no_cue__P4_ADHD_high_IA__nback__batch_000107,2026-05-30T12:28:29.902640+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,1d6054f06f40766c,32,2,TRUE,0.68,0.84,0.67,0.53
cue_qwen_deepseek-v4-pro_20260530T121346Z,7e0925c2-0344-4f11-8350-bcc1da86833a,C000_no_cue__P4_ADHD_high_IA__nback__batch_000107,2026-05-30T12:28:29.902640+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,1d6054f06f40766c,33,3,TRUE,0.63,0.8,0.62,0.47
cue_qwen_deepseek-v4-pro_20260530T121346Z,7e0925c2-0344-4f11-8350-bcc1da86833a,C000_no_cue__P4_ADHD_high_IA__nback__batch_000107,2026-05-30T12:28:29.902640+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,1d6054f06f40766c,34,4,TRUE,0.7,0.86,0.69,0.55
cue_qwen_deepseek-v4-pro_20260530T121346Z,7e0925c2-0344-4f11-8350-bcc1da86833a,C000_no_cue__P4_ADHD_high_IA__nback__batch_000107,2026-05-30T12:28:29.902640+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,1d6054f06f40766c,35,5,TRUE,0.66,0.83,0.65,0.5
cue_qwen_deepseek-v4-pro_20260530T121346Z,072b7583-d318-4ad1-94ae-e3fc8485916d,C000_no_cue__P4_ADHD_high_IA__nback__batch_000108,2026-05-30T12:28:38.719685+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,1962b3c8e49a16f0,36,1,TRUE,0.832,0.915,0.828,0.754
cue_qwen_deepseek-v4-pro_20260530T121346Z,072b7583-d318-4ad1-94ae-e3fc8485916d,C000_no_cue__P4_ADHD_high_IA__nback__batch_000108,2026-05-30T12:28:38.719685+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,1962b3c8e49a16f0,37,2,TRUE,0.845,0.922,0.841,0.773
cue_qwen_deepseek-v4-pro_20260530T121346Z,072b7583-d318-4ad1-94ae-e3fc8485916d,C000_no_cue__P4_ADHD_high_IA__nback__batch_000108,2026-05-30T12:28:38.719685+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,1962b3c8e49a16f0,38,3,TRUE,0.821,0.908,0.815,0.741
cue_qwen_deepseek-v4-pro_20260530T121346Z,072b7583-d318-4ad1-94ae-e3fc8485916d,C000_no_cue__P4_ADHD_high_IA__nback__batch_000108,2026-05-30T12:28:38.719685+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,1962b3c8e49a16f0,39,4,TRUE,0.838,0.919,0.833,0.762
cue_qwen_deepseek-v4-pro_20260530T121346Z,072b7583-d318-4ad1-94ae-e3fc8485916d,C000_no_cue__P4_ADHD_high_IA__nback__batch_000108,2026-05-30T12:28:38.719685+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,1962b3c8e49a16f0,40,5,TRUE,0.849,0.926,0.846,0.779
cue_qwen_deepseek-v4-pro_20260530T121346Z,965b39fc-0303-409c-8f20-d90af3752d08,C000_no_cue__P4_ADHD_high_IA__nback__batch_000109,2026-05-30T12:28:47.731802+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,ed5ab25068a27fee,41,1,TRUE,0.72,0.88,0.72,0.56
cue_qwen_deepseek-v4-pro_20260530T121346Z,965b39fc-0303-409c-8f20-d90af3752d08,C000_no_cue__P4_ADHD_high_IA__nback__batch_000109,2026-05-30T12:28:47.731802+00:00,qwen,deepseek-v4-pro,0.7,C000_no_cue__P4_ADHD_high_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P4_ADHD_high_IA,nback,T2_nback,5,ed5ab25068a27fee,42,2,TRUE,0.7,0.86,0.71,0.54
