run_id,call_id,batch_id,provider,model,temperature,timestamp_utc,prompt_id,prompt_hash,experiment_type,condition_id,condition_name,label_cue,score_cue,symptom_cue,profile_id,profile_short,ia_like_profile,task_id,task_name,repeat_id,sample_in_call,input_tokens,output_tokens,total_tokens,range_valid,overall_accuracy,accuracy_1back,accuracy_2back,accuracy_3back,,,,
deepseek_ia_strict_20260603T045425Z,eea88f2a-e961-4ff7-ae71-62dccda713f0,61,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:36.307451+00:00,IA_individual_questionnaire_only_S0044_nback,75a458e6fd88,individual_prediction,,,,,,,,,nback,n-back working-memory task,4,4,1469,311,1780,TRUE,0.82,0.88,0.79,0.71,,,,
deepseek_ia_strict_20260603T045425Z,eea88f2a-e961-4ff7-ae71-62dccda713f0,61,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:36.307451+00:00,IA_individual_questionnaire_only_S0044_nback,75a458e6fd88,individual_prediction,,,,,,,,,nback,n-back working-memory task,5,5,1469,311,1780,TRUE,0.86,0.9,0.82,0.75,,,,
deepseek_ia_strict_20260603T045425Z,84046ce0-d5f2-489d-8387-26cbe0a2aebb,62,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:41.837099+00:00,IA_individual_questionnaire_only_S0044_bart,0897c5864f83,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,1,1,1463,316,1779,TRUE,,,,,42.3,7,28.5,0.68
deepseek_ia_strict_20260603T045425Z,84046ce0-d5f2-489d-8387-26cbe0a2aebb,62,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:41.837099+00:00,IA_individual_questionnaire_only_S0044_bart,0897c5864f83,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,2,2,1463,316,1779,TRUE,,,,,38.7,9,32.1,0.72
deepseek_ia_strict_20260603T045425Z,84046ce0-d5f2-489d-8387-26cbe0a2aebb,62,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:41.837099+00:00,IA_individual_questionnaire_only_S0044_bart,0897c5864f83,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,3,3,1463,316,1779,TRUE,,,,,45.2,5,25.8,0.61
deepseek_ia_strict_20260603T045425Z,84046ce0-d5f2-489d-8387-26cbe0a2aebb,62,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:41.837099+00:00,IA_individual_questionnaire_only_S0044_bart,0897c5864f83,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,4,4,1463,316,1779,TRUE,,,,,40.1,8,29.7,0.65
deepseek_ia_strict_20260603T045425Z,84046ce0-d5f2-489d-8387-26cbe0a2aebb,62,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:41.837099+00:00,IA_individual_questionnaire_only_S0044_bart,0897c5864f83,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,5,5,1463,316,1779,TRUE,,,,,39.6,10,31.4,0.71
deepseek_ia_strict_20260603T045425Z,0db3c841-a2b8-497d-bbf5-0ee5559d2803,63,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:48.761861+00:00,IA_individual_questionnaire_only_S0045_bart,5a23dd135398,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,1,1,1463,316,1779,TRUE,,,,,32.7,7,28.5,0.63
deepseek_ia_strict_20260603T045425Z,0db3c841-a2b8-497d-bbf5-0ee5559d2803,63,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:48.761861+00:00,IA_individual_questionnaire_only_S0045_bart,5a23dd135398,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,2,2,1463,316,1779,TRUE,,,,,28.4,9,31.2,0.71
deepseek_ia_strict_20260603T045425Z,0db3c841-a2b8-497d-bbf5-0ee5559d2803,63,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:48.761861+00:00,IA_individual_questionnaire_only_S0045_bart,5a23dd135398,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,3,3,1463,316,1779,TRUE,,,,,35.1,5,26.8,0.58
deepseek_ia_strict_20260603T045425Z,0db3c841-a2b8-497d-bbf5-0ee5559d2803,63,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:48.761861+00:00,IA_individual_questionnaire_only_S0045_bart,5a23dd135398,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,4,4,1463,316,1779,TRUE,,,,,27.3,11,33.9,0.76
deepseek_ia_strict_20260603T045425Z,0db3c841-a2b8-497d-bbf5-0ee5559d2803,63,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:48.761861+00:00,IA_individual_questionnaire_only_S0045_bart,5a23dd135398,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,5,5,1463,316,1779,TRUE,,,,,30.9,8,29.4,0.65
deepseek_ia_strict_20260603T045425Z,e94dc43e-d9c9-4b0d-93b0-c5e1d16e0884,64,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:54.122930+00:00,IA_individual_questionnaire_only_S0046_nback,c5e355c10b24,individual_prediction,,,,,,,,,nback,n-back working-memory task,1,1,1469,311,1780,TRUE,0.73,0.85,0.74,0.61,,,,
deepseek_ia_strict_20260603T045425Z,e94dc43e-d9c9-4b0d-93b0-c5e1d16e0884,64,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:54.122930+00:00,IA_individual_questionnaire_only_S0046_nback,c5e355c10b24,individual_prediction,,,,,,,,,nback,n-back working-memory task,2,2,1469,311,1780,TRUE,0.68,0.82,0.69,0.54,,,,
deepseek_ia_strict_20260603T045425Z,e94dc43e-d9c9-4b0d-93b0-c5e1d16e0884,64,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:54.122930+00:00,IA_individual_questionnaire_only_S0046_nback,c5e355c10b24,individual_prediction,,,,,,,,,nback,n-back working-memory task,3,3,1469,311,1780,TRUE,0.71,0.88,0.72,0.58,,,,
deepseek_ia_strict_20260603T045425Z,e94dc43e-d9c9-4b0d-93b0-c5e1d16e0884,64,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:54.122930+00:00,IA_individual_questionnaire_only_S0046_nback,c5e355c10b24,individual_prediction,,,,,,,,,nback,n-back working-memory task,4,4,1469,311,1780,TRUE,0.76,0.91,0.78,0.63,,,,
deepseek_ia_strict_20260603T045425Z,e94dc43e-d9c9-4b0d-93b0-c5e1d16e0884,64,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:54.122930+00:00,IA_individual_questionnaire_only_S0046_nback,c5e355c10b24,individual_prediction,,,,,,,,,nback,n-back working-memory task,5,5,1469,311,1780,TRUE,0.69,0.84,0.7,0.56,,,,
deepseek_ia_strict_20260603T045425Z,58a869cd-a1ed-4d04-9420-4941e95f3f35,65,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:59.372865+00:00,IA_individual_questionnaire_only_S0046_bart,a9ba123175bf,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,1,1,1463,316,1779,TRUE,,,,,32.7,8,28.5,0.62
deepseek_ia_strict_20260603T045425Z,58a869cd-a1ed-4d04-9420-4941e95f3f35,65,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:59.372865+00:00,IA_individual_questionnaire_only_S0046_bart,a9ba123175bf,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,2,2,1463,316,1779,TRUE,,,,,28.9,12,31.2,0.71
deepseek_ia_strict_20260603T045425Z,58a869cd-a1ed-4d04-9420-4941e95f3f35,65,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:59.372865+00:00,IA_individual_questionnaire_only_S0046_bart,a9ba123175bf,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,3,3,1463,316,1779,TRUE,,,,,36.4,5,24.8,0.53
deepseek_ia_strict_20260603T045425Z,58a869cd-a1ed-4d04-9420-4941e95f3f35,65,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:59.372865+00:00,IA_individual_questionnaire_only_S0046_bart,a9ba123175bf,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,4,4,1463,316,1779,TRUE,,,,,26.1,15,33.7,0.78
deepseek_ia_strict_20260603T045425Z,58a869cd-a1ed-4d04-9420-4941e95f3f35,65,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:59.372865+00:00,IA_individual_questionnaire_only_S0046_bart,a9ba123175bf,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,5,5,1463,316,1779,TRUE,,,,,34.9,7,26.4,0.58
deepseek_ia_strict_20260603T045425Z,6f2667a6-6d2a-4a60-af74-dcc9e544f757,66,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:05.832172+00:00,IA_individual_questionnaire_only_S0047_nback,4067a1b754ee,individual_prediction,,,,,,,,,nback,n-back working-memory task,1,1,1469,311,1780,TRUE,0.82,0.93,0.85,0.68,,,,
deepseek_ia_strict_20260603T045425Z,6f2667a6-6d2a-4a60-af74-dcc9e544f757,66,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:05.832172+00:00,IA_individual_questionnaire_only_S0047_nback,4067a1b754ee,individual_prediction,,,,,,,,,nback,n-back working-memory task,2,2,1469,311,1780,TRUE,0.79,0.91,0.82,0.64,,,,
deepseek_ia_strict_20260603T045425Z,6f2667a6-6d2a-4a60-af74-dcc9e544f757,66,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:05.832172+00:00,IA_individual_questionnaire_only_S0047_nback,4067a1b754ee,individual_prediction,,,,,,,,,nback,n-back working-memory task,3,3,1469,311,1780,TRUE,0.81,0.92,0.84,0.67,,,,
deepseek_ia_strict_20260603T045425Z,6f2667a6-6d2a-4a60-af74-dcc9e544f757,66,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:05.832172+00:00,IA_individual_questionnaire_only_S0047_nback,4067a1b754ee,individual_prediction,,,,,,,,,nback,n-back working-memory task,4,4,1469,311,1780,TRUE,0.83,0.94,0.86,0.69,,,,
deepseek_ia_strict_20260603T045425Z,6f2667a6-6d2a-4a60-af74-dcc9e544f757,66,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:05.832172+00:00,IA_individual_questionnaire_only_S0047_nback,4067a1b754ee,individual_prediction,,,,,,,,,nback,n-back working-memory task,5,5,1469,311,1780,TRUE,0.8,0.9,0.83,0.66,,,,
deepseek_ia_strict_20260603T045425Z,f2abe134-2963-40ff-8494-40e1b2c87a38,67,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:12.758107+00:00,IA_individual_questionnaire_only_S0047_bart,91e073f76727,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,1,1,1463,315,1778,TRUE,,,,,42.3,7,28.5,0.63
deepseek_ia_strict_20260603T045425Z,f2abe134-2963-40ff-8494-40e1b2c87a38,67,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:12.758107+00:00,IA_individual_questionnaire_only_S0047_bart,91e073f76727,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,2,2,1463,315,1778,TRUE,,,,,38.7,9,32.1,0.71
deepseek_ia_strict_20260603T045425Z,f2abe134-2963-40ff-8494-40e1b2c87a38,67,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:12.758107+00:00,IA_individual_questionnaire_only_S0047_bart,91e073f76727,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,3,3,1463,315,1778,TRUE,,,,,45.2,5,25.8,0.58
deepseek_ia_strict_20260603T045425Z,f2abe134-2963-40ff-8494-40e1b2c87a38,67,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:12.758107+00:00,IA_individual_questionnaire_only_S0047_bart,91e073f76727,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,4,4,1463,315,1778,TRUE,,,,,40.1,8,29.7,0.65
deepseek_ia_strict_20260603T045425Z,f2abe134-2963-40ff-8494-40e1b2c87a38,67,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:12.758107+00:00,IA_individual_questionnaire_only_S0047_bart,91e073f76727,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,5,5,1463,315,1778,TRUE,,,,,39.6,10,31.4,0.69
deepseek_ia_strict_20260603T045425Z,772adf7a-d067-4326-be6f-1f65fea81c62,68,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:19.204923+00:00,IA_individual_questionnaire_only_S0048_nback,a54a45808230,individual_prediction,,,,,,,,,nback,n-back working-memory task,1,1,1469,311,1780,TRUE,0.75,0.89,0.72,0.61,,,,
deepseek_ia_strict_20260603T045425Z,772adf7a-d067-4326-be6f-1f65fea81c62,68,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:19.204923+00:00,IA_individual_questionnaire_only_S0048_nback,a54a45808230,individual_prediction,,,,,,,,,nback,n-back working-memory task,2,2,1469,311,1780,TRUE,0.68,0.82,0.65,0.54,,,,
deepseek_ia_strict_20260603T045425Z,772adf7a-d067-4326-be6f-1f65fea81c62,68,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:19.204923+00:00,IA_individual_questionnaire_only_S0048_nback,a54a45808230,individual_prediction,,,,,,,,,nback,n-back working-memory task,3,3,1469,311,1780,TRUE,0.71,0.86,0.69,0.58,,,,
deepseek_ia_strict_20260603T045425Z,772adf7a-d067-4326-be6f-1f65fea81c62,68,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:19.204923+00:00,IA_individual_questionnaire_only_S0048_nback,a54a45808230,individual_prediction,,,,,,,,,nback,n-back working-memory task,4,4,1469,311,1780,TRUE,0.77,0.91,0.75,0.63,,,,
deepseek_ia_strict_20260603T045425Z,772adf7a-d067-4326-be6f-1f65fea81c62,68,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:19.204923+00:00,IA_individual_questionnaire_only_S0048_nback,a54a45808230,individual_prediction,,,,,,,,,nback,n-back working-memory task,5,5,1469,311,1780,TRUE,0.73,0.88,0.7,0.59,,,,
deepseek_ia_strict_20260603T045425Z,d827c6cb-7114-4499-a691-5dd3e16959c2,69,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:25.047020+00:00,IA_individual_questionnaire_only_S0048_bart,b1794607fa39,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,1,1,1463,315,1778,TRUE,,,,,42.1,8,28.4,0.63
deepseek_ia_strict_20260603T045425Z,d827c6cb-7114-4499-a691-5dd3e16959c2,69,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:25.047020+00:00,IA_individual_questionnaire_only_S0048_bart,b1794607fa39,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,2,2,1463,315,1778,TRUE,,,,,38.7,12,31.2,0.71
deepseek_ia_strict_20260603T045425Z,d827c6cb-7114-4499-a691-5dd3e16959c2,69,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:25.047020+00:00,IA_individual_questionnaire_only_S0048_bart,b1794607fa39,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,3,3,1463,315,1778,TRUE,,,,,45.3,6,25.9,0.57
deepseek_ia_strict_20260603T045425Z,d827c6cb-7114-4499-a691-5dd3e16959c2,69,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:25.047020+00:00,IA_individual_questionnaire_only_S0048_bart,b1794607fa39,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,4,4,1463,315,1778,TRUE,,,,,36.8,15,33.6,0.75
deepseek_ia_strict_20260603T045425Z,d827c6cb-7114-4499-a691-5dd3e16959c2,69,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:25.047020+00:00,IA_individual_questionnaire_only_S0048_bart,b1794607fa39,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,5,5,1463,315,1778,TRUE,,,,,40.5,9,29.8,0.68
deepseek_ia_strict_20260603T045425Z,c7c28fcb-6107-44af-bbb6-0eb1dd5f0170,70,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:30.239402+00:00,IA_individual_questionnaire_only_S0049_nback,33b541ee737a,individual_prediction,,,,,,,,,nback,n-back working-memory task,1,1,1469,311,1780,TRUE,0.75,0.89,0.72,0.61,,,,
deepseek_ia_strict_20260603T045425Z,c7c28fcb-6107-44af-bbb6-0eb1dd5f0170,70,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:30.239402+00:00,IA_individual_questionnaire_only_S0049_nback,33b541ee737a,individual_prediction,,,,,,,,,nback,n-back working-memory task,2,2,1469,311,1780,TRUE,0.68,0.82,0.65,0.54,,,,
deepseek_ia_strict_20260603T045425Z,c7c28fcb-6107-44af-bbb6-0eb1dd5f0170,70,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:30.239402+00:00,IA_individual_questionnaire_only_S0049_nback,33b541ee737a,individual_prediction,,,,,,,,,nback,n-back working-memory task,3,3,1469,311,1780,TRUE,0.71,0.85,0.69,0.58,,,,
deepseek_ia_strict_20260603T045425Z,c7c28fcb-6107-44af-bbb6-0eb1dd5f0170,70,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:30.239402+00:00,IA_individual_questionnaire_only_S0049_nback,33b541ee737a,individual_prediction,,,,,,,,,nback,n-back working-memory task,4,4,1469,311,1780,TRUE,0.73,0.88,0.71,0.59,,,,
deepseek_ia_strict_20260603T045425Z,c7c28fcb-6107-44af-bbb6-0eb1dd5f0170,70,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:30.239402+00:00,IA_individual_questionnaire_only_S0049_nback,33b541ee737a,individual_prediction,,,,,,,,,nback,n-back working-memory task,5,5,1469,311,1780,TRUE,0.69,0.83,0.67,0.56,,,,
deepseek_ia_strict_20260603T045425Z,e0a29207-67d6-4958-8381-6ec8c41af0a5,71,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:36.018761+00:00,IA_individual_questionnaire_only_S0049_bart,dd0cb69a44cc,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,1,1,1463,316,1779,TRUE,,,,,42.7,7,28.4,0.62
deepseek_ia_strict_20260603T045425Z,e0a29207-67d6-4958-8381-6ec8c41af0a5,71,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:36.018761+00:00,IA_individual_questionnaire_only_S0049_bart,dd0cb69a44cc,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,2,2,1463,316,1779,TRUE,,,,,38.9,9,31.1,0.71
deepseek_ia_strict_20260603T045425Z,e0a29207-67d6-4958-8381-6ec8c41af0a5,71,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:36.018761+00:00,IA_individual_questionnaire_only_S0049_bart,dd0cb69a44cc,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,3,3,1463,316,1779,TRUE,,,,,45.2,5,26.8,0.58
deepseek_ia_strict_20260603T045425Z,e0a29207-67d6-4958-8381-6ec8c41af0a5,71,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:36.018761+00:00,IA_individual_questionnaire_only_S0049_bart,dd0cb69a44cc,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,4,4,1463,316,1779,TRUE,,,,,36.1,11,33.5,0.76
deepseek_ia_strict_20260603T045425Z,e0a29207-67d6-4958-8381-6ec8c41af0a5,71,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:36.018761+00:00,IA_individual_questionnaire_only_S0049_bart,dd0cb69a44cc,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,5,5,1463,316,1779,TRUE,,,,,40.3,8,29.7,0.65
deepseek_ia_strict_20260603T045425Z,b472c639-1b65-4872-adc1-f0d49201a513,72,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:41.636963+00:00,IA_individual_questionnaire_only_S0050_nback,b80b56c5af47,individual_prediction,,,,,,,,,nback,n-back working-memory task,1,1,1469,310,1779,TRUE,0.82,0.91,0.83,0.72,,,,
deepseek_ia_strict_20260603T045425Z,b472c639-1b65-4872-adc1-f0d49201a513,72,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:41.636963+00:00,IA_individual_questionnaire_only_S0050_nback,b80b56c5af47,individual_prediction,,,,,,,,,nback,n-back working-memory task,2,2,1469,310,1779,TRUE,0.79,0.88,0.8,0.69,,,,
deepseek_ia_strict_20260603T045425Z,b472c639-1b65-4872-adc1-f0d49201a513,72,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:41.636963+00:00,IA_individual_questionnaire_only_S0050_nback,b80b56c5af47,individual_prediction,,,,,,,,,nback,n-back working-memory task,3,3,1469,310,1779,TRUE,0.84,0.93,0.85,0.74,,,,
deepseek_ia_strict_20260603T045425Z,b472c639-1b65-4872-adc1-f0d49201a513,72,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:41.636963+00:00,IA_individual_questionnaire_only_S0050_nback,b80b56c5af47,individual_prediction,,,,,,,,,nback,n-back working-memory task,4,4,1469,310,1779,TRUE,0.81,0.9,0.82,0.71,,,,
deepseek_ia_strict_20260603T045425Z,b472c639-1b65-4872-adc1-f0d49201a513,72,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:41.636963+00:00,IA_individual_questionnaire_only_S0050_nback,b80b56c5af47,individual_prediction,,,,,,,,,nback,n-back working-memory task,5,5,1469,310,1779,TRUE,0.77,0.86,0.78,0.67,,,,
deepseek_ia_strict_20260603T045425Z,e4004c36-bb39-4664-be13-e20167f0c702,73,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:46.962295+00:00,IA_individual_questionnaire_only_S0051_bart,37b1c22f5d28,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,1,1,1463,316,1779,TRUE,,,,,32.1,7,28.5,0.62
deepseek_ia_strict_20260603T045425Z,e4004c36-bb39-4664-be13-e20167f0c702,73,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:46.962295+00:00,IA_individual_questionnaire_only_S0051_bart,37b1c22f5d28,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,2,2,1463,316,1779,TRUE,,,,,41.8,4,19.2,0.48
deepseek_ia_strict_20260603T045425Z,e4004c36-bb39-4664-be13-e20167f0c702,73,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:46.962295+00:00,IA_individual_questionnaire_only_S0051_bart,37b1c22f5d28,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,3,3,1463,316,1779,TRUE,,,,,26.4,11,35.7,0.73
deepseek_ia_strict_20260603T045425Z,e4004c36-bb39-4664-be13-e20167f0c702,73,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:46.962295+00:00,IA_individual_questionnaire_only_S0051_bart,37b1c22f5d28,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,4,4,1463,316,1779,TRUE,,,,,38.2,6,22.9,0.55
deepseek_ia_strict_20260603T045425Z,e4004c36-bb39-4664-be13-e20167f0c702,73,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:46.962295+00:00,IA_individual_questionnaire_only_S0051_bart,37b1c22f5d28,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,5,5,1463,316,1779,TRUE,,,,,29.7,9,31.4,0.68
deepseek_ia_strict_20260603T045425Z,2fd7dab2-61a2-4e68-bd10-70db56cf76e7,74,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:54.311814+00:00,IA_individual_questionnaire_only_S0052_nback,0e80cc6a9d03,individual_prediction,,,,,,,,,nback,n-back working-memory task,1,1,1469,311,1780,TRUE,0.76,0.92,0.74,0.62,,,,
deepseek_ia_strict_20260603T045425Z,2fd7dab2-61a2-4e68-bd10-70db56cf76e7,74,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:54.311814+00:00,IA_individual_questionnaire_only_S0052_nback,0e80cc6a9d03,individual_prediction,,,,,,,,,nback,n-back working-memory task,2,2,1469,311,1780,TRUE,0.81,0.95,0.78,0.7,,,,
deepseek_ia_strict_20260603T045425Z,2fd7dab2-61a2-4e68-bd10-70db56cf76e7,74,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:54.311814+00:00,IA_individual_questionnaire_only_S0052_nback,0e80cc6a9d03,individual_prediction,,,,,,,,,nback,n-back working-memory task,3,3,1469,311,1780,TRUE,0.73,0.91,0.72,0.56,,,,
deepseek_ia_strict_20260603T045425Z,2fd7dab2-61a2-4e68-bd10-70db56cf76e7,74,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:54.311814+00:00,IA_individual_questionnaire_only_S0052_nback,0e80cc6a9d03,individual_prediction,,,,,,,,,nback,n-back working-memory task,4,4,1469,311,1780,TRUE,0.78,0.93,0.76,0.65,,,,
deepseek_ia_strict_20260603T045425Z,2fd7dab2-61a2-4e68-bd10-70db56cf76e7,74,deepseek,deepseek-v4pro,0.7,2026-06-03T05:01:54.311814+00:00,IA_individual_questionnaire_only_S0052_nback,0e80cc6a9d03,individual_prediction,,,,,,,,,nback,n-back working-memory task,5,5,1469,311,1780,TRUE,0.75,0.94,0.73,0.58,,,,
deepseek_ia_strict_20260603T045425Z,15349376-5f3b-4a1f-8c88-f2a3624b936a,75,deepseek,deepseek-v4pro,0.7,2026-06-03T05:02:00.039197+00:00,IA_individual_questionnaire_only_S0052_bart,dc56b57898be,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,1,1,1463,315,1778,TRUE,,,,,42.3,7,28.5,0.62
deepseek_ia_strict_20260603T045425Z,15349376-5f3b-4a1f-8c88-f2a3624b936a,75,deepseek,deepseek-v4pro,0.7,2026-06-03T05:02:00.039197+00:00,IA_individual_questionnaire_only_S0052_bart,dc56b57898be,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,2,2,1463,315,1778,TRUE,,,,,38.9,9,35.1,0.71
deepseek_ia_strict_20260603T045425Z,15349376-5f3b-4a1f-8c88-f2a3624b936a,75,deepseek,deepseek-v4pro,0.7,2026-06-03T05:02:00.039197+00:00,IA_individual_questionnaire_only_S0052_bart,dc56b57898be,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,3,3,1463,315,1778,TRUE,,,,,45.6,5,24.8,0.55
deepseek_ia_strict_20260603T045425Z,15349376-5f3b-4a1f-8c88-f2a3624b936a,75,deepseek,deepseek-v4pro,0.7,2026-06-03T05:02:00.039197+00:00,IA_individual_questionnaire_only_S0052_bart,dc56b57898be,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,4,4,1463,315,1778,TRUE,,,,,40.1,8,31.2,0.68
deepseek_ia_strict_20260603T045425Z,15349376-5f3b-4a1f-8c88-f2a3624b936a,75,deepseek,deepseek-v4pro,0.7,2026-06-03T05:02:00.039197+00:00,IA_individual_questionnaire_only_S0052_bart,dc56b57898be,individual_prediction,,,,,,,,,bart,Balloon Analogue Risk Task,5,5,1463,315,1778,TRUE,,,,,43.7,6,27.9,0.59
deepseek_ia_strict_20260603T045425Z,3979b9b4-3576-4515-b778-e9469cbc34de,76,deepseek,deepseek-v4pro,0.7,2026-06-03T05:02:05.436870+00:00,IA_individual_questionnaire_only_S0053_nback,8ab4f1dfb4c2,individual_prediction,,,,,,,,,nback,n-back working-memory task,1,1,1469,311,1780,TRUE,0.82,0.93,0.78,0.65,,,,
deepseek_ia_strict_20260603T045425Z,3979b9b4-3576-4515-b778-e9469cbc34de,76,deepseek,deepseek-v4pro,0.7,2026-06-03T05:02:05.436870+00:00,IA_individual_questionnaire_only_S0053_nback,8ab4f1dfb4c2,individual_prediction,,,,,,,,,nback,n-back working-memory task,2,2,1469,311,1780,TRUE,0.84,0.95,0.8,0.68,,,,
deepseek_ia_strict_20260603T045425Z,3979b9b4-3576-4515-b778-e9469cbc34de,76,deepseek,deepseek-v4pro,0.7,2026-06-03T05:02:05.436870+00:00,IA_individual_questionnaire_only_S0053_nback,8ab4f1dfb4c2,individual_prediction,,,,,,,,,nback,n-back working-memory task,3,3,1469,311,1780,TRUE,0.81,0.92,0.77,0.64,,,,
