run_id,call_id,batch_id,provider,model,temperature,timestamp_utc,prompt_id,prompt_hash,experiment_type,condition_id,condition_name,label_cue,score_cue,symptom_cue,profile_id,profile_short,ia_like_profile,task_id,task_name,repeat_id,sample_in_call,input_tokens,output_tokens,total_tokens,range_valid,overall_accuracy,accuracy_1back,accuracy_2back,accuracy_3back,,,,,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,413b5594-8c60-4d98-a56e-eb27a649ddc9,223,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:31.780949+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,12,2,1390,747,2137,TRUE,,,,,0.55,18.5,8,24,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,413b5594-8c60-4d98-a56e-eb27a649ddc9,223,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:31.780949+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,13,3,1390,747,2137,TRUE,,,,,0.82,22,15,40,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,413b5594-8c60-4d98-a56e-eb27a649ddc9,223,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:31.780949+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,14,4,1390,747,2137,TRUE,,,,,0.41,24.5,6,18.5,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,413b5594-8c60-4d98-a56e-eb27a649ddc9,223,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:31.780949+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,15,5,1390,747,2137,TRUE,,,,,0.9,15,20,45,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,7000b62f-0a68-4d39-95b1-80602c99c1b9,224,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:38.237188+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,16,1,1390,648,2038,TRUE,,,,,0.72,28,12,38.5,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,7000b62f-0a68-4d39-95b1-80602c99c1b9,224,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:38.237188+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,17,2,1390,648,2038,TRUE,,,,,0.78,31.5,15,42.1,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,7000b62f-0a68-4d39-95b1-80602c99c1b9,224,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:38.237188+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,18,3,1390,648,2038,TRUE,,,,,0.65,25.8,10,35.2,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,7000b62f-0a68-4d39-95b1-80602c99c1b9,224,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:38.237188+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,19,4,1390,648,2038,TRUE,,,,,0.75,29.3,13,40,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,7000b62f-0a68-4d39-95b1-80602c99c1b9,224,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:38.237188+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,20,5,1390,648,2038,TRUE,,,,,0.82,33.2,17,44.7,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,1e11bac2-a93f-48fd-ad23-b90c85c3157f,225,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:43.975060+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,21,1,1390,632,2022,TRUE,,,,,0.75,42,12,48,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,1e11bac2-a93f-48fd-ad23-b90c85c3157f,225,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:43.975060+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,22,2,1390,632,2022,TRUE,,,,,0.83,38,15,52,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,1e11bac2-a93f-48fd-ad23-b90c85c3157f,225,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:43.975060+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,23,3,1390,632,2022,TRUE,,,,,0.7,45,10,45,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,1e11bac2-a93f-48fd-ad23-b90c85c3157f,225,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:43.975060+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,24,4,1390,632,2022,TRUE,,,,,0.88,35,18,55,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,1e11bac2-a93f-48fd-ad23-b90c85c3157f,225,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:43.975060+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,25,5,1390,632,2022,TRUE,,,,,0.8,40,13,50,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,5dcd66f6-b7af-4bbe-affa-a92f694be6ce,226,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:50.323256+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,26,1,1390,771,2161,TRUE,,,,,0.62,31.2,15,42.7,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,5dcd66f6-b7af-4bbe-affa-a92f694be6ce,226,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:50.323256+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,27,2,1390,771,2161,TRUE,,,,,0.55,28.6,18,38.1,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,5dcd66f6-b7af-4bbe-affa-a92f694be6ce,226,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:50.323256+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,28,3,1390,771,2161,TRUE,,,,,0.71,35.4,12,46.3,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,5dcd66f6-b7af-4bbe-affa-a92f694be6ce,226,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:50.323256+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,29,4,1390,771,2161,TRUE,,,,,0.48,25.8,20,34.9,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,5dcd66f6-b7af-4bbe-affa-a92f694be6ce,226,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:50.323256+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,30,5,1390,771,2161,TRUE,,,,,0.59,30.1,16,40.2,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,537d995a-966f-4bfd-bbca-e561eb483d67,227,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:55.743195+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,31,1,1390,685,2075,TRUE,,,,,0.68,28,12,42.5,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,537d995a-966f-4bfd-bbca-e561eb483d67,227,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:55.743195+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,32,2,1390,685,2075,TRUE,,,,,0.63,31.5,9,38.2,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,537d995a-966f-4bfd-bbca-e561eb483d67,227,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:55.743195+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,33,3,1390,685,2075,TRUE,,,,,0.72,25,15,45.1,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,537d995a-966f-4bfd-bbca-e561eb483d67,227,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:55.743195+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,34,4,1390,685,2075,TRUE,,,,,0.59,33.2,7,35,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,537d995a-966f-4bfd-bbca-e561eb483d67,227,deepseek,deepseek-v4pro,0.7,2026-06-03T05:17:55.743195+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,35,5,1390,685,2075,TRUE,,,,,0.66,29.7,11,40.8,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,04e3a1b1-b223-44e6-9b9b-310b152db3d4,228,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:01.476117+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,36,1,1390,580,1970,TRUE,,,,,0.78,32,12,42.5,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,04e3a1b1-b223-44e6-9b9b-310b152db3d4,228,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:01.476117+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,37,2,1390,580,1970,TRUE,,,,,0.85,28.5,18,51.2,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,04e3a1b1-b223-44e6-9b9b-310b152db3d4,228,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:01.476117+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,38,3,1390,580,1970,TRUE,,,,,0.65,40.1,8,36.7,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,04e3a1b1-b223-44e6-9b9b-310b152db3d4,228,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:01.476117+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,39,4,1390,580,1970,TRUE,,,,,0.81,30.8,15,48,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,04e3a1b1-b223-44e6-9b9b-310b152db3d4,228,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:01.476117+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,40,5,1390,580,1970,TRUE,,,,,0.91,22.4,21,55.3,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,94c3647a-f7da-4fff-a300-baf09fbc29ad,229,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:08.647591+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,41,1,1390,721,2111,TRUE,,,,,0.65,42.5,8,38.2,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,94c3647a-f7da-4fff-a300-baf09fbc29ad,229,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:08.647591+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,42,2,1390,721,2111,TRUE,,,,,0.72,38,11,41.7,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,94c3647a-f7da-4fff-a300-baf09fbc29ad,229,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:08.647591+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,43,3,1390,721,2111,TRUE,,,,,0.48,51.2,5,29.4,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,94c3647a-f7da-4fff-a300-baf09fbc29ad,229,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:08.647591+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,44,4,1390,721,2111,TRUE,,,,,0.79,33.7,14,45.1,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,94c3647a-f7da-4fff-a300-baf09fbc29ad,229,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:08.647591+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,45,5,1390,721,2111,TRUE,,,,,0.61,47.3,7,35.8,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,e97ea38b-da70-4563-93b1-d3433567d86f,230,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:15.201606+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,46,1,1390,685,2075,TRUE,,,,,0.73,38,12,42.5,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,e97ea38b-da70-4563-93b1-d3433567d86f,230,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:15.201606+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,47,2,1390,685,2075,TRUE,,,,,0.81,32.5,15,48,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,e97ea38b-da70-4563-93b1-d3433567d86f,230,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:15.201606+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,48,3,1390,685,2075,TRUE,,,,,0.62,45,8,36,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,e97ea38b-da70-4563-93b1-d3433567d86f,230,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:15.201606+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,49,4,1390,685,2075,TRUE,,,,,0.88,28,18,52,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,e97ea38b-da70-4563-93b1-d3433567d86f,230,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:15.201606+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_bart,b03a8f5bcd5f,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,50,5,1390,685,2075,TRUE,,,,,0.55,50,5,30.5,,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,8a610f4f-f400-4409-a7b0-4cf3f5c0e54f,231,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:22.638562+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_questionnaire,be6270912a78,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,1,1,1570,784,2354,TRUE,,,,,4,6,8.5,35.2,78.5,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,8a610f4f-f400-4409-a7b0-4cf3f5c0e54f,231,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:22.638562+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_questionnaire,be6270912a78,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,2,2,1570,784,2354,TRUE,,,,,3.5,5.5,9,40,82,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,8a610f4f-f400-4409-a7b0-4cf3f5c0e54f,231,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:22.638562+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_questionnaire,be6270912a78,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,3,3,1570,784,2354,TRUE,,,,,5,6.5,10,30.8,75,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,8a610f4f-f400-4409-a7b0-4cf3f5c0e54f,231,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:22.638562+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_questionnaire,be6270912a78,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,4,4,1570,784,2354,TRUE,,,,,4.5,5.8,7.5,38,80.5,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,8a610f4f-f400-4409-a7b0-4cf3f5c0e54f,231,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:22.638562+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_questionnaire,be6270912a78,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,5,5,1570,784,2354,TRUE,,,,,3,6.2,9.5,32.5,76,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,2cead495-5900-44a8-84a9-e6b154c6dc75,232,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:30.536978+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_questionnaire,be6270912a78,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,6,1,1570,798,2368,TRUE,,,,,2,5,4,12.5,72,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,2cead495-5900-44a8-84a9-e6b154c6dc75,232,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:30.536978+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_questionnaire,be6270912a78,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,7,2,1570,798,2368,TRUE,,,,,1.5,6,3,9,68.5,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,2cead495-5900-44a8-84a9-e6b154c6dc75,232,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:30.536978+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_questionnaire,be6270912a78,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,8,3,1570,798,2368,TRUE,,,,,2.5,4.5,5,15,75,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,2cead495-5900-44a8-84a9-e6b154c6dc75,232,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:30.536978+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_questionnaire,be6270912a78,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,9,4,1570,798,2368,TRUE,,,,,1,5.5,3.5,11,70,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,2cead495-5900-44a8-84a9-e6b154c6dc75,232,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:30.536978+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_questionnaire,be6270912a78,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,10,5,1570,798,2368,TRUE,,,,,2,4,4.5,13.5,73,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,df57ed16-ec03-4306-9526-bd6f98e96cae,233,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:36.548675+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_questionnaire,be6270912a78,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,11,1,1570,581,2151,TRUE,,,,,3.2,5.1,7.4,22.3,68.2,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,df57ed16-ec03-4306-9526-bd6f98e96cae,233,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:36.548675+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_questionnaire,be6270912a78,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,12,2,1570,581,2151,TRUE,,,,,2.9,4.8,8.1,18.7,72.5,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,df57ed16-ec03-4306-9526-bd6f98e96cae,233,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:36.548675+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_questionnaire,be6270912a78,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,13,3,1570,581,2151,TRUE,,,,,3.6,5.6,6.8,25.1,65.9,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,df57ed16-ec03-4306-9526-bd6f98e96cae,233,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:36.548675+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_questionnaire,be6270912a78,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,14,4,1570,581,2151,TRUE,,,,,3,5,7.9,20.4,70.1,,,,,,,,,,,,,,,
deepseek_ia_strict_20260603T045432Z,df57ed16-ec03-4306-9526-bd6f98e96cae,233,deepseek,deepseek-v4pro,0.7,2026-06-03T05:18:36.548675+00:00,IA_cue_competition_C100_label_only_P3_high_PDU_low_ATT_questionnaire,be6270912a78,cue_competition,C100_label_only,label-only,1,0,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,15,5,1570,581,2151,TRUE,,,,,3.4,5.3,7.2,23.8,69.7,,,,,,,,,,,,,,,
