run_id,call_id,batch_id,provider,model,temperature,timestamp_utc,prompt_id,prompt_hash,experiment_type,condition_id,condition_name,label_cue,score_cue,symptom_cue,profile_id,profile_short,ia_like_profile,task_id,task_name,repeat_id,sample_in_call,input_tokens,output_tokens,total_tokens,range_valid,overall_accuracy,accuracy_1back,accuracy_2back,accuracy_3back,,,,,,,,,,
deepseek_ia_strict_20260603T063546Z,61877a99-5fb4-4096-b1c0-b08f29999ff9,22,deepseek,deepseek-v4pro,0.7,2026-06-03T06:37:53.163494+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,11,2,1429,315,1744,TRUE,,,,,,,,,,29.7,0.55,30.5,8,
deepseek_ia_strict_20260603T063546Z,61877a99-5fb4-4096-b1c0-b08f29999ff9,22,deepseek,deepseek-v4pro,0.7,2026-06-03T06:37:53.163494+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,12,3,1429,315,1744,TRUE,,,,,,,,,,41.6,0.82,19.3,17,
deepseek_ia_strict_20260603T063546Z,61877a99-5fb4-4096-b1c0-b08f29999ff9,22,deepseek,deepseek-v4pro,0.7,2026-06-03T06:37:53.163494+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,13,4,1429,315,1744,TRUE,,,,,,,,,,23.1,0.42,35.2,5,
deepseek_ia_strict_20260603T063546Z,61877a99-5fb4-4096-b1c0-b08f29999ff9,22,deepseek,deepseek-v4pro,0.7,2026-06-03T06:37:53.163494+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,14,5,1429,315,1744,TRUE,,,,,,,,,,37.9,0.74,22.4,14,
deepseek_ia_strict_20260603T063546Z,3fa2f185-dbde-47a6-9a96-403a694be727,25,deepseek,deepseek-v4pro,0.7,2026-06-03T06:38:16.199873+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,15,2,1429,314,1743,TRUE,,,,,,,,,,0,0,0,0,
deepseek_ia_strict_20260603T063546Z,3fa2f185-dbde-47a6-9a96-403a694be727,25,deepseek,deepseek-v4pro,0.7,2026-06-03T06:38:16.199873+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,16,3,1429,314,1743,TRUE,,,,,,,,,,64,1,64,17,
deepseek_ia_strict_20260603T063546Z,3fa2f185-dbde-47a6-9a96-403a694be727,25,deepseek,deepseek-v4pro,0.7,2026-06-03T06:38:16.199873+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,17,4,1429,314,1743,TRUE,,,,,,,,,,32.5,0.65,28.3,8,
deepseek_ia_strict_20260603T063546Z,3fa2f185-dbde-47a6-9a96-403a694be727,25,deepseek,deepseek-v4pro,0.7,2026-06-03T06:38:16.199873+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,18,5,1429,314,1743,TRUE,,,,,,,,,,12.7,0.42,45.1,5,
deepseek_ia_strict_20260603T063546Z,070f5d48-2750-4396-bea7-424ca653ca50,26,deepseek,deepseek-v4pro,0.7,2026-06-03T06:38:22.857526+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,19,2,1429,315,1744,TRUE,,,,,,,,,,28.9,0.72,41.2,8,
deepseek_ia_strict_20260603T063546Z,070f5d48-2750-4396-bea7-424ca653ca50,26,deepseek,deepseek-v4pro,0.7,2026-06-03T06:38:22.857526+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,20,5,1429,315,1744,TRUE,,,,,,,,,,26.1,0.61,38.5,10,
deepseek_ia_strict_20260603T063546Z,fc58d74f-93e4-47ab-8fc3-6fe18c4ce86a,27,deepseek,deepseek-v4pro,0.7,2026-06-03T06:38:29.489704+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,21,1,1429,315,1744,TRUE,,,,,,,,,,25.3,0.65,42.7,8,
deepseek_ia_strict_20260603T063546Z,fc58d74f-93e4-47ab-8fc3-6fe18c4ce86a,27,deepseek,deepseek-v4pro,0.7,2026-06-03T06:38:29.489704+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,22,3,1429,315,1744,TRUE,,,,,,,,,,22.5,0.58,48.2,6,
deepseek_ia_strict_20260603T063546Z,fc58d74f-93e4-47ab-8fc3-6fe18c4ce86a,27,deepseek,deepseek-v4pro,0.7,2026-06-03T06:38:29.489704+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,23,4,1429,315,1744,TRUE,,,,,,,,,,31.2,0.81,36.8,12,
deepseek_ia_strict_20260603T063546Z,fc58d74f-93e4-47ab-8fc3-6fe18c4ce86a,27,deepseek,deepseek-v4pro,0.7,2026-06-03T06:38:29.489704+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,24,5,1429,315,1744,TRUE,,,,,,,,,,19.7,0.49,52.4,5,
deepseek_ia_strict_20260603T063546Z,daa1962d-9216-47b8-a768-045f9f840af0,29,deepseek,deepseek-v4pro,0.7,2026-06-03T06:38:41.489196+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,25,3,1429,312,1741,TRUE,,,,,,,,,,31.2,0.72,48.9,8,
deepseek_ia_strict_20260603T063546Z,daa1962d-9216-47b8-a768-045f9f840af0,29,deepseek,deepseek-v4pro,0.7,2026-06-03T06:38:41.489196+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,26,4,1429,312,1741,TRUE,,,,,,,,,,24.5,0.49,29.8,15,
deepseek_ia_strict_20260603T063546Z,daa1962d-9216-47b8-a768-045f9f840af0,29,deepseek,deepseek-v4pro,0.7,2026-06-03T06:38:41.489196+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,27,5,1429,312,1741,TRUE,,,,,,,,,,33.9,0.81,52.4,6,
deepseek_ia_strict_20260603T063546Z,e8608091-5aca-45ac-ba99-610fa7959ec3,31,deepseek,deepseek-v4pro,0.7,2026-06-03T06:38:54.189073+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,28,5,1429,315,1744,TRUE,,,,,,,,,,64,1,64,30,
deepseek_ia_strict_20260603T063546Z,4f9c8c39-b226-4739-8f6c-764086309bdc,32,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:00.637534+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,29,2,1429,315,1744,TRUE,,,,,,,,,,32.4,0.72,45.2,8,
deepseek_ia_strict_20260603T063546Z,4f9c8c39-b226-4739-8f6c-764086309bdc,32,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:00.637534+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,30,4,1429,315,1744,TRUE,,,,,,,,,,40.1,0.81,50.3,15,
deepseek_ia_strict_20260603T063546Z,dab31666-752f-4879-b34c-085d536c6486,33,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:06.885463+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,31,1,1429,314,1743,TRUE,,,,,,,,,,32.5,0.68,42.3,12,
deepseek_ia_strict_20260603T063546Z,dab31666-752f-4879-b34c-085d536c6486,33,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:06.885463+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,32,2,1429,314,1743,TRUE,,,,,,,,,,28.7,0.55,38.9,9,
deepseek_ia_strict_20260603T063546Z,dab31666-752f-4879-b34c-085d536c6486,33,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:06.886473+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,33,4,1429,314,1743,TRUE,,,,,,,,,,26.1,0.49,36.4,7,
deepseek_ia_strict_20260603T063546Z,dab31666-752f-4879-b34c-085d536c6486,33,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:06.886473+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,34,5,1429,314,1743,TRUE,,,,,,,,,,30.8,0.61,40.7,14,
deepseek_ia_strict_20260603T063546Z,c9b312e5-40d6-4f9b-9dd9-e1fee5a1c025,34,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:13.337452+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,35,2,1429,313,1742,TRUE,,,,,,,,,,32.8,0.6,58.1,8,
deepseek_ia_strict_20260603T063546Z,c9b312e5-40d6-4f9b-9dd9-e1fee5a1c025,34,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:13.338463+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,36,4,1429,313,1742,TRUE,,,,,,,,,,41.2,0.8,61.9,15,
deepseek_ia_strict_20260603T063546Z,c9b312e5-40d6-4f9b-9dd9-e1fee5a1c025,34,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:13.338463+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,37,5,1429,313,1742,TRUE,,,,,,,,,,36.7,0.65,55.4,10,
deepseek_ia_strict_20260603T063546Z,5a55c7da-0fa5-4a5b-96c2-814742186f54,35,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:19.993521+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,38,2,1429,315,1744,TRUE,,,,,,,,,,18.4,0.55,30.1,5,
deepseek_ia_strict_20260603T063546Z,5a55c7da-0fa5-4a5b-96c2-814742186f54,35,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:19.994521+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,39,5,1429,315,1744,TRUE,,,,,,,,,,20.8,0.57,26.7,6,
deepseek_ia_strict_20260603T063546Z,ff2f9903-ede6-41cf-aca9-51963e4b0e3b,36,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:26.343471+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,40,2,1429,314,1743,TRUE,,,,,,,,,,28,0.7,45.2,5,
deepseek_ia_strict_20260603T063546Z,ff2f9903-ede6-41cf-aca9-51963e4b0e3b,36,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:26.343471+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,41,3,1429,314,1743,TRUE,,,,,,,,,,18.3,0.4,20.1,29,
deepseek_ia_strict_20260603T063546Z,ff2f9903-ede6-41cf-aca9-51963e4b0e3b,36,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:26.343471+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,42,4,1429,314,1743,TRUE,,,,,,,,,,35.7,0.8,50,2,
deepseek_ia_strict_20260603T063546Z,ff2f9903-ede6-41cf-aca9-51963e4b0e3b,36,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:26.343471+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,43,5,1429,314,1743,TRUE,,,,,,,,,,22.5,0.5,38.9,11,
deepseek_ia_strict_20260603T063546Z,11afddee-bd76-4b33-bf0f-bb76a88f34ee,38,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:39.139262+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,44,2,1429,315,1744,TRUE,,,,,,,,,,38.6,0.65,52.8,8,
deepseek_ia_strict_20260603T063546Z,11afddee-bd76-4b33-bf0f-bb76a88f34ee,38,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:39.140267+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,45,4,1429,315,1744,TRUE,,,,,,,,,,35.4,0.68,50.3,10,
deepseek_ia_strict_20260603T063546Z,11afddee-bd76-4b33-bf0f-bb76a88f34ee,38,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:39.140267+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,46,5,1429,315,1744,TRUE,,,,,,,,,,30.8,0.75,47.5,9,
deepseek_ia_strict_20260603T063546Z,23468838-5cc4-4598-8539-be85cac24f06,39,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:44.671268+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,47,2,1429,254,1683,TRUE,,,,,,,,,,22.3,0.72,48.7,5,
deepseek_ia_strict_20260603T063546Z,23468838-5cc4-4598-8539-be85cac24f06,39,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:44.671268+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,48,4,1429,254,1683,TRUE,,,,,,,,,,25.6,0.81,53.1,4,
deepseek_ia_strict_20260603T063546Z,d521bca0-05c1-40c6-a001-3f23acb894f4,40,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:47.792689+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,49,1,1429,131,1560,TRUE,,,,,,,,,,18.5,0.42,34.2,7,
deepseek_ia_strict_20260603T063546Z,d521bca0-05c1-40c6-a001-3f23acb894f4,40,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:47.792689+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_bart,fd0e5272fa69,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,50,2,1429,131,1560,TRUE,,,,,,,,,,22.1,0.55,28.7,10,
deepseek_ia_strict_20260603T063546Z,9353f068-2a91-4d4a-82bd-138ad97d760e,41,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:54.706239+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_questionnaire,e944f15b485b,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,1,1,1609,345,1954,TRUE,,,,,,,,,,3,38.2,68.5,6,4
deepseek_ia_strict_20260603T063546Z,9353f068-2a91-4d4a-82bd-138ad97d760e,41,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:54.706239+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_questionnaire,e944f15b485b,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,2,3,1609,345,1954,TRUE,,,,,,,,,,2,35,65.8,5,3
deepseek_ia_strict_20260603T063546Z,9353f068-2a91-4d4a-82bd-138ad97d760e,41,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:54.706239+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_questionnaire,e944f15b485b,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,3,4,1609,345,1954,TRUE,,,,,,,,,,4,45.3,75.4,8,6
deepseek_ia_strict_20260603T063546Z,9353f068-2a91-4d4a-82bd-138ad97d760e,41,deepseek,deepseek-v4pro,0.7,2026-06-03T06:39:54.706239+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_questionnaire,e944f15b485b,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,4,5,1609,345,1954,TRUE,,,,,,,,,,3.5,40.1,70.2,7.5,4.5
deepseek_ia_strict_20260603T063546Z,1b328dbf-1de5-42ac-bb56-ad2bb597adb9,42,deepseek,deepseek-v4pro,0.7,2026-06-03T06:40:01.936011+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_questionnaire,e944f15b485b,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,5,1,1609,370,1979,TRUE,,,,,,,,,,2,12.5,67.3,3,1
deepseek_ia_strict_20260603T063546Z,1b328dbf-1de5-42ac-bb56-ad2bb597adb9,42,deepseek,deepseek-v4pro,0.7,2026-06-03T06:40:01.936011+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_questionnaire,e944f15b485b,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,6,2,1609,370,1979,TRUE,,,,,,,,,,3,18.2,72.8,4,2
deepseek_ia_strict_20260603T063546Z,1b328dbf-1de5-42ac-bb56-ad2bb597adb9,42,deepseek,deepseek-v4pro,0.7,2026-06-03T06:40:01.936011+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_questionnaire,e944f15b485b,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,7,3,1609,370,1979,TRUE,,,,,,,,,,1,15,59.5,2,0
deepseek_ia_strict_20260603T063546Z,1b328dbf-1de5-42ac-bb56-ad2bb597adb9,42,deepseek,deepseek-v4pro,0.7,2026-06-03T06:40:01.936011+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_questionnaire,e944f15b485b,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,8,4,1609,370,1979,TRUE,,,,,,,,,,4,20.7,81.2,6,3
deepseek_ia_strict_20260603T063546Z,1b328dbf-1de5-42ac-bb56-ad2bb597adb9,42,deepseek,deepseek-v4pro,0.7,2026-06-03T06:40:01.936011+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_questionnaire,e944f15b485b,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,9,5,1609,370,1979,TRUE,,,,,,,,,,2,9.8,64,3,1
deepseek_ia_strict_20260603T063546Z,9430dfe3-66cd-497c-a097-805e3477874d,43,deepseek,deepseek-v4pro,0.7,2026-06-03T06:40:08.939887+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_questionnaire,e944f15b485b,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,10,1,1609,344,1953,TRUE,,,,,,,,,,3.5,28.4,67.2,5.8,2.1
deepseek_ia_strict_20260603T063546Z,9430dfe3-66cd-497c-a097-805e3477874d,43,deepseek,deepseek-v4pro,0.7,2026-06-03T06:40:08.939887+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_questionnaire,e944f15b485b,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,11,2,1609,344,1953,TRUE,,,,,,,,,,4.2,31.7,72.9,6.5,3
deepseek_ia_strict_20260603T063546Z,9430dfe3-66cd-497c-a097-805e3477874d,43,deepseek,deepseek-v4pro,0.7,2026-06-03T06:40:08.939887+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_questionnaire,e944f15b485b,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,12,3,1609,344,1953,TRUE,,,,,,,,,,0,25.9,64.3,5.1,1.7
deepseek_ia_strict_20260603T063546Z,9430dfe3-66cd-497c-a097-805e3477874d,43,deepseek,deepseek-v4pro,0.7,2026-06-03T06:40:08.939887+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_questionnaire,e944f15b485b,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,13,4,1609,344,1953,TRUE,,,,,,,,,,4.8,33.2,75.6,7.2,3.4
deepseek_ia_strict_20260603T063546Z,9430dfe3-66cd-497c-a097-805e3477874d,43,deepseek,deepseek-v4pro,0.7,2026-06-03T06:40:08.939887+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_questionnaire,e944f15b485b,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,14,5,1609,344,1953,TRUE,,,,,,,,,,3.9,29.8,69.5,6,2.6
deepseek_ia_strict_20260603T063546Z,05a2b897-397b-4f22-8f0f-baebef573ba8,44,deepseek,deepseek-v4pro,0.7,2026-06-03T06:40:15.391113+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_questionnaire,e944f15b485b,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,15,1,1609,320,1929,TRUE,,,,,,,,,,3.2,16.5,72.8,7.5,4.1
deepseek_ia_strict_20260603T063546Z,05a2b897-397b-4f22-8f0f-baebef573ba8,44,deepseek,deepseek-v4pro,0.7,2026-06-03T06:40:15.391113+00:00,IA_ablation_C_symptom_only_P3_high_PDU_low_ATT_questionnaire,e944f15b485b,ablation,C_symptom_only,symptom-only,0,0,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,16,2,1609,320,1929,TRUE,,,,,,,,,,2.8,18.2,68.4,6.9,3.7
