run_id,call_id,batch_id,provider,model,temperature,prompt_id,repeat_id,sample_in_call,timestamp_utc,experiment_type,condition_id,condition_name,label_cue,score_cue,symptom_cue,profile_id,profile_short,ia_like_profile,participant_uid,feature_condition,task_id,task_name,prompt_hash,input_tokens,output_tokens,accuracy,mean_rt_ms,rt_sd_ms,interference_effect_ms,
IA_qwen_deepseek-v4pro_20260602T015156Z,20466eff-3b95-4b02-84f7-fed427becd9d,4,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P3_high_PDU_low_ATT_questionnaire,17,2,2026-06-02T02:12:40.246334+00:00,ablation,B_score_only,score-only,0,1,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,,,questionnaire,questionnaire-profile prediction,c1e03d918822,477,297,52,77,7,8,12
IA_qwen_deepseek-v4pro_20260602T015156Z,20466eff-3b95-4b02-84f7-fed427becd9d,4,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P3_high_PDU_low_ATT_questionnaire,18,3,2026-06-02T02:12:40.246334+00:00,ablation,B_score_only,score-only,0,1,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,,,questionnaire,questionnaire-profile prediction,c1e03d918822,477,297,31,65,6,7,11
IA_qwen_deepseek-v4pro_20260602T015156Z,20466eff-3b95-4b02-84f7-fed427becd9d,4,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P3_high_PDU_low_ATT_questionnaire,19,4,2026-06-02T02:12:40.246334+00:00,ablation,B_score_only,score-only,0,1,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,,,questionnaire,questionnaire-profile prediction,c1e03d918822,477,297,40,55,5,7,10
IA_qwen_deepseek-v4pro_20260602T015156Z,20466eff-3b95-4b02-84f7-fed427becd9d,4,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P3_high_PDU_low_ATT_questionnaire,20,5,2026-06-02T02:12:40.246334+00:00,ablation,B_score_only,score-only,0,1,0,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,,,questionnaire,questionnaire-profile prediction,c1e03d918822,477,297,28,60,6,6,9
IA_qwen_deepseek-v4pro_20260602T015156Z,c235ae49-bd0a-434e-be7e-8e045a8ce95a,1,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_stroop,1,1,2026-06-02T02:12:45.572615+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,stroop,Stroop color-word task,d5c6df2857d4,457,201,93.2,650.5,85.3,45.7,
IA_qwen_deepseek-v4pro_20260602T015156Z,c235ae49-bd0a-434e-be7e-8e045a8ce95a,1,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_stroop,2,2,2026-06-02T02:12:45.573149+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,stroop,Stroop color-word task,d5c6df2857d4,457,201,94.1,632.8,79.6,52.4,
IA_qwen_deepseek-v4pro_20260602T015156Z,c235ae49-bd0a-434e-be7e-8e045a8ce95a,1,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_stroop,3,3,2026-06-02T02:12:45.573149+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,stroop,Stroop color-word task,d5c6df2857d4,457,201,92.5,667.2,91.8,48.9,
IA_qwen_deepseek-v4pro_20260602T015156Z,c235ae49-bd0a-434e-be7e-8e045a8ce95a,1,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_stroop,4,4,2026-06-02T02:12:45.573149+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,stroop,Stroop color-word task,d5c6df2857d4,457,201,93.8,645.9,83.1,50.3,
IA_qwen_deepseek-v4pro_20260602T015156Z,c235ae49-bd0a-434e-be7e-8e045a8ce95a,1,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_stroop,5,5,2026-06-02T02:12:45.573149+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,stroop,Stroop color-word task,d5c6df2857d4,457,201,92.9,658.4,87.5,46.8,
IA_qwen_deepseek-v4pro_20260602T015156Z,f071f44f-348b-466c-8744-addb3e927c6d,2,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_stroop,6,1,2026-06-02T02:12:52.025092+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,stroop,Stroop color-word task,d5c6df2857d4,457,270,-0.94,732,88,87,
IA_qwen_deepseek-v4pro_20260602T015156Z,f071f44f-348b-466c-8744-addb3e927c6d,2,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_stroop,7,2,2026-06-02T02:12:52.025092+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,stroop,Stroop color-word task,d5c6df2857d4,457,270,0.91,-695,-94,-76,
IA_qwen_deepseek-v4pro_20260602T015156Z,f071f44f-348b-466c-8744-addb3e927c6d,2,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_stroop,8,3,2026-06-02T02:12:52.025092+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,stroop,Stroop color-word task,d5c6df2857d4,457,270,0.93,708,85,82,
IA_qwen_deepseek-v4pro_20260602T015156Z,f071f44f-348b-466c-8744-addb3e927c6d,2,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_stroop,9,4,2026-06-02T02:12:52.025092+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,stroop,Stroop color-word task,d5c6df2857d4,457,270,0.89,745,101,98,
IA_qwen_deepseek-v4pro_20260602T015156Z,f071f44f-348b-466c-8744-addb3e927c6d,2,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_stroop,10,5,2026-06-02T02:12:52.025092+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,stroop,Stroop color-word task,d5c6df2857d4,457,270,0.92,720,92,85,
IA_qwen_deepseek-v4pro_20260602T015156Z,14110ec3-a969-46a0-8302-920ba79edc6d,3,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_stroop,11,1,2026-06-02T02:12:57.246616+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,stroop,Stroop color-word task,d5c6df2857d4,457,230,-0.5,850,-120,95,
IA_qwen_deepseek-v4pro_20260602T015156Z,14110ec3-a969-46a0-8302-920ba79edc6d,3,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_stroop,12,2,2026-06-02T02:12:57.246616+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,stroop,Stroop color-word task,d5c6df2857d4,457,230,-0.3,920,-150,110,
IA_qwen_deepseek-v4pro_20260602T015156Z,14110ec3-a969-46a0-8302-920ba79edc6d,3,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_stroop,13,3,2026-06-02T02:12:57.246616+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,stroop,Stroop color-word task,d5c6df2857d4,457,230,-0.4,-890,-135,100,
IA_qwen_deepseek-v4pro_20260602T015156Z,14110ec3-a969-46a0-8302-920ba79edc6d,3,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_stroop,14,4,2026-06-02T02:12:57.246616+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,stroop,Stroop color-word task,d5c6df2857d4,457,230,-0.6,-870,-125,90,
IA_qwen_deepseek-v4pro_20260602T015156Z,14110ec3-a969-46a0-8302-920ba79edc6d,3,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_stroop,15,5,2026-06-02T02:12:57.246616+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,stroop,Stroop color-word task,d5c6df2857d4,457,230,-0.2,940,-160,120,
IA_qwen_deepseek-v4pro_20260602T015156Z,3a939c48-dea0-4b59-8274-8c36eef6470d,4,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_stroop,16,1,2026-06-02T02:13:04.822131+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,stroop,Stroop color-word task,d5c6df2857d4,457,300,-0.15,715.2,-120.4,-85.3,
IA_qwen_deepseek-v4pro_20260602T015156Z,3a939c48-dea0-4b59-8274-8c36eef6470d,4,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_stroop,17,2,2026-06-02T02:13:04.822131+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,stroop,Stroop color-word task,d5c6df2857d4,457,300,0.08,642.7,98.1,-92.6,
IA_qwen_deepseek-v4pro_20260602T015156Z,3a939c48-dea0-4b59-8274-8c36eef6470d,4,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_stroop,18,3,2026-06-02T02:13:04.822131+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,stroop,Stroop color-word task,d5c6df2857d4,457,300,-0.22,698.4,-132.9,-78.5,
IA_qwen_deepseek-v4pro_20260602T015156Z,3a939c48-dea0-4b59-8274-8c36eef6470d,4,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_stroop,19,4,2026-06-02T02:13:04.822131+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,stroop,Stroop color-word task,d5c6df2857d4,457,300,0.05,654.3,104.7,-88.2,
IA_qwen_deepseek-v4pro_20260602T015156Z,3a939c48-dea0-4b59-8274-8c36eef6470d,4,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_stroop,20,5,2026-06-02T02:13:04.822131+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,stroop,Stroop color-word task,d5c6df2857d4,457,300,-0.18,677.6,-115.2,-81.9,
IA_qwen_deepseek-v4pro_20260602T015156Z,9a66ee53-0a8f-45a4-929a-a787aceb2003,1,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_nback,1,1,2026-06-02T02:13:11.747703+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,nback,n-back working-memory task,c834854bf533,476,310,-0.05,-0.05,-0.05,-0.05,
IA_qwen_deepseek-v4pro_20260602T015156Z,9a66ee53-0a8f-45a4-929a-a787aceb2003,1,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_nback,2,2,2026-06-02T02:13:11.747703+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,nback,n-back working-memory task,c834854bf533,476,310,-0.05,-0.05,-0.05,-0.05,
IA_qwen_deepseek-v4pro_20260602T015156Z,9a66ee53-0a8f-45a4-929a-a787aceb2003,1,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_nback,3,3,2026-06-02T02:13:11.749205+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,nback,n-back working-memory task,c834854bf533,476,310,-0.05,-0.05,-0.05,-0.05,
IA_qwen_deepseek-v4pro_20260602T015156Z,9a66ee53-0a8f-45a4-929a-a787aceb2003,1,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_nback,4,4,2026-06-02T02:13:11.749205+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,nback,n-back working-memory task,c834854bf533,476,310,-0.05,-0.05,-0.05,-0.05,
IA_qwen_deepseek-v4pro_20260602T015156Z,9a66ee53-0a8f-45a4-929a-a787aceb2003,1,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_nback,5,5,2026-06-02T02:13:11.749205+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,nback,n-back working-memory task,c834854bf533,476,310,-0.05,-0.05,-0.05,-0.05,
IA_qwen_deepseek-v4pro_20260602T015156Z,64cef09b-be19-4cc0-aae6-5a905398f2ce,2,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_nback,6,1,2026-06-02T02:13:18.133963+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,nback,n-back working-memory task,c834854bf533,476,270,-1,2,3,4,
IA_qwen_deepseek-v4pro_20260602T015156Z,64cef09b-be19-4cc0-aae6-5a905398f2ce,2,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_nback,7,2,2026-06-02T02:13:18.133963+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,nback,n-back working-memory task,c834854bf533,476,270,5,6,7,8,
IA_qwen_deepseek-v4pro_20260602T015156Z,64cef09b-be19-4cc0-aae6-5a905398f2ce,2,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_nback,8,3,2026-06-02T02:13:18.133963+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,nback,n-back working-memory task,c834854bf533,476,270,9,10,11,12,
IA_qwen_deepseek-v4pro_20260602T015156Z,64cef09b-be19-4cc0-aae6-5a905398f2ce,2,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_nback,9,4,2026-06-02T02:13:18.133963+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,nback,n-back working-memory task,c834854bf533,476,270,13,14,15,16,
IA_qwen_deepseek-v4pro_20260602T015156Z,64cef09b-be19-4cc0-aae6-5a905398f2ce,2,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_nback,10,5,2026-06-02T02:13:18.133963+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,nback,n-back working-memory task,c834854bf533,476,270,17,18,19,20,
IA_qwen_deepseek-v4pro_20260602T015156Z,86f03d6c-4960-4ae2-a0d0-f6f640870e9d,3,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_nback,11,1,2026-06-02T02:13:25.198891+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,nback,n-back working-memory task,c834854bf533,476,309,-0.8,-0.9,-0.7,-0.6,
IA_qwen_deepseek-v4pro_20260602T015156Z,86f03d6c-4960-4ae2-a0d0-f6f640870e9d,3,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_nback,12,2,2026-06-02T02:13:25.198891+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,nback,n-back working-memory task,c834854bf533,476,309,-0.81,-0.92,-0.71,-0.59,
IA_qwen_deepseek-v4pro_20260602T015156Z,86f03d6c-4960-4ae2-a0d0-f6f640870e9d,3,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_nback,13,3,2026-06-02T02:13:25.198891+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,nback,n-back working-memory task,c834854bf533,476,309,-0.79,-0.88,-0.73,-0.62,
IA_qwen_deepseek-v4pro_20260602T015156Z,86f03d6c-4960-4ae2-a0d0-f6f640870e9d,3,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_nback,14,4,2026-06-02T02:13:25.200938+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,nback,n-back working-memory task,c834854bf533,476,309,-0.82,-0.91,-0.69,-0.58,
IA_qwen_deepseek-v4pro_20260602T015156Z,86f03d6c-4960-4ae2-a0d0-f6f640870e9d,3,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_nback,15,5,2026-06-02T02:13:25.200938+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,nback,n-back working-memory task,c834854bf533,476,309,-0.78,-0.87,-0.74,-0.63,
IA_qwen_deepseek-v4pro_20260602T015156Z,7b882119-5b96-41cb-b692-16ae3168d30a,4,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_nback,16,1,2026-06-02T02:13:38.316956+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,nback,n-back working-memory task,c834854bf533,476,268,78,263,217,154,
IA_qwen_deepseek-v4pro_20260602T015156Z,7b882119-5b96-41cb-b692-16ae3168d30a,4,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_nback,17,2,2026-06-02T02:13:38.316956+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,nback,n-back working-memory task,c834854bf533,476,268,82,271,225,163,
IA_qwen_deepseek-v4pro_20260602T015156Z,7b882119-5b96-41cb-b692-16ae3168d30a,4,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_nback,18,3,2026-06-02T02:13:38.316956+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,nback,n-back working-memory task,c834854bf533,476,268,81,269,221,158,
IA_qwen_deepseek-v4pro_20260602T015156Z,7b882119-5b96-41cb-b692-16ae3168d30a,4,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_nback,19,4,2026-06-02T02:13:38.316956+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,nback,n-back working-memory task,c834854bf533,476,268,79,265,219,138,
IA_qwen_deepseek-v4pro_20260602T015156Z,7b882119-5b96-41cb-b692-16ae3168d30a,4,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_nback,20,5,2026-06-02T02:13:38.316956+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,nback,n-back working-memory task,c834854bf533,476,268,80,267,223,147,
IA_qwen_deepseek-v4pro_20260602T015156Z,49f6955d-6cff-49a1-af76-9a3edde55c66,1,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_bart,1,1,2026-06-02T02:13:46.294633+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,bart,Balloon Analogue Risk Task,255fc8063356,467,269,44.5,1260,8,0.72,
IA_qwen_deepseek-v4pro_20260602T015156Z,49f6955d-6cff-49a1-af76-9a3edde55c66,1,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_bart,2,2,2026-06-02T02:13:46.294633+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,bart,Balloon Analogue Risk Task,255fc8063356,467,269,38.2,1420,5,0.61,
IA_qwen_deepseek-v4pro_20260602T015156Z,49f6955d-6cff-49a1-af76-9a3edde55c66,1,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_bart,3,3,2026-06-02T02:13:46.294633+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,bart,Balloon Analogue Risk Task,255fc8063356,467,269,359,1180,12,0.89,
IA_qwen_deepseek-v4pro_20260602T015156Z,49f6955d-6cff-49a1-af76-9a3edde55c66,1,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_bart,4,4,2026-06-02T02:13:46.294633+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,bart,Balloon Analogue Risk Task,255fc8063356,467,269,42.8,1350,7,0.68,
IA_qwen_deepseek-v4pro_20260602T015156Z,49f6955d-6cff-49a1-af76-9a3edde55c66,1,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_bart,5,5,2026-06-02T02:13:46.294633+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,bart,Balloon Analogue Risk Task,255fc8063356,467,269,36.7,1490,4,0.57,
IA_qwen_deepseek-v4pro_20260602T015156Z,11e4981d-a075-47d5-8c3f-a08759368a84,2,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_bart,6,1,2026-06-02T02:13:52.853261+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,bart,Balloon Analogue Risk Task,255fc8063356,467,300,41,1345,11,0.68,
IA_qwen_deepseek-v4pro_20260602T015156Z,11e4981d-a075-47d5-8c3f-a08759368a84,2,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_bart,7,2,2026-06-02T02:13:52.853261+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,bart,Balloon Analogue Risk Task,255fc8063356,467,300,39,1330,13,0.62,
IA_qwen_deepseek-v4pro_20260602T015156Z,11e4981d-a075-47d5-8c3f-a08759368a84,2,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_bart,8,3,2026-06-02T02:13:52.853261+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,bart,Balloon Analogue Risk Task,255fc8063356,467,300,44,1278,9,0.73,
IA_qwen_deepseek-v4pro_20260602T015156Z,11e4981d-a075-47d5-8c3f-a08759368a84,2,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_bart,9,4,2026-06-02T02:13:52.853261+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,bart,Balloon Analogue Risk Task,255fc8063356,467,300,37,1410,15,0.59,
IA_qwen_deepseek-v4pro_20260602T015156Z,11e4981d-a075-47d5-8c3f-a08759368a84,2,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_bart,10,5,2026-06-02T02:13:52.853261+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,bart,Balloon Analogue Risk Task,255fc8063356,467,300,42,1295,10,0.7,
IA_qwen_deepseek-v4pro_20260602T015156Z,cc4557a5-92b6-4e77-8e03-89af39478ace,3,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_bart,11,1,2026-06-02T02:13:59.706619+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,bart,Balloon Analogue Risk Task,255fc8063356,467,308,12.3,2450,4,0.68,
IA_qwen_deepseek-v4pro_20260602T015156Z,cc4557a5-92b6-4e77-8e03-89af39478ace,3,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_bart,12,2,2026-06-02T02:13:59.709936+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,bart,Balloon Analogue Risk Task,255fc8063356,467,308,11.7,2320,5,0.62,
IA_qwen_deepseek-v4pro_20260602T015156Z,cc4557a5-92b6-4e77-8e03-89af39478ace,3,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_bart,13,3,2026-06-02T02:13:59.709936+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,bart,Balloon Analogue Risk Task,255fc8063356,467,308,13.1,-260,8,0.74,
IA_qwen_deepseek-v4pro_20260602T015156Z,cc4557a5-92b6-4e77-8e03-89af39478ace,3,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_bart,14,4,2026-06-02T02:13:59.709936+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,bart,Balloon Analogue Risk Task,255fc8063356,467,308,10.9,1980,3,0.59,
IA_qwen_deepseek-v4pro_20260602T015156Z,cc4557a5-92b6-4e77-8e03-89af39478ace,3,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_bart,15,5,2026-06-02T02:13:59.709936+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,bart,Balloon Analogue Risk Task,255fc8063356,467,308,12.8,2150,6,0.71,
IA_qwen_deepseek-v4pro_20260602T015156Z,f1cdf2b5-871d-497f-9b2d-b954b6eeadd4,4,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_bart,16,1,2026-06-02T02:14:06.867408+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,bart,Balloon Analogue Risk Task,255fc8063356,467,310,-1.2,2850,-3,0.48,
IA_qwen_deepseek-v4pro_20260602T015156Z,f1cdf2b5-871d-497f-9b2d-b954b6eeadd4,4,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_bart,17,2,2026-06-02T02:14:06.867408+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,bart,Balloon Analogue Risk Task,255fc8063356,467,310,0.5,3120,5,0.52,
IA_qwen_deepseek-v4pro_20260602T015156Z,f1cdf2b5-871d-497f-9b2d-b954b6eeadd4,4,qwen,deepseek-v4pro,0.7,IA_ablation_B_score_only_P4_high_PDU_high_ATT_bart,18,3,2026-06-02T02:14:06.867408+00:00,ablation,B_score_only,score-only,0,1,0,P4_high_PDU_high_ATT,high PDU / high attention difficulties,1,,,bart,Balloon Analogue Risk Task,255fc8063356,467,310,-0.8,2980,2,0.45,
