run_id,call_id,model,temperature,profile_id,task_id,repeat_id,prompt_index,prompt_hash,timestamp_utc,ok,parse_success,validation_success,error,elapsed_seconds
openai_20260521T084216Z,4ee525f0-0071-4cd6-b608-dcfeecf54b4a,gpt-5.5,0.7,P5_high_IA_low_ADHD,stroop,23,21,af41f22a6d91,2026-05-21T09:14:42.254518+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11149430274963379
openai_20260521T084216Z,4734b577-22eb-4538-9658-488c6c126c0b,gpt-5.5,0.7,P5_high_IA_low_ADHD,nback,23,22,5f025aa2c4b7,2026-05-21T09:14:42.605873+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.2629079818725586
openai_20260521T084216Z,69b5b665-576e-45fe-a024-c832f2a3a063,gpt-5.5,0.7,P5_high_IA_low_ADHD,bart,23,23,423d400ef891,2026-05-21T09:14:43.076248+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11013531684875488
openai_20260521T084216Z,5c68ea5d-ab45-495e-ae51-6d9a73874c30,gpt-5.5,0.7,P5_high_IA_low_ADHD,ddt,23,24,87ef88882b52,2026-05-21T09:14:43.387614+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11401104927062988
openai_20260521T084216Z,6fa3791e-8cf8-4007-be41-89befe83ae72,gpt-5.5,0.7,P5_high_IA_low_ADHD,questionnaire,23,25,7819a3eaf918,2026-05-21T09:14:43.702904+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.16845035552978516
openai_20260521T084216Z,c057768b-8f99-4772-a66a-ace75f922532,gpt-5.5,0.7,P1_low_ADHD_low_IA,stroop,24,1,a28333b2ff4e,2026-05-21T09:14:44.074088+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.1139066219329834
openai_20260521T084216Z,ae29e956-429e-40ff-ab5d-154269204d92,gpt-5.5,0.7,P1_low_ADHD_low_IA,nback,24,2,bf296c6521d9,2026-05-21T09:14:44.390326+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.12533330917358398
openai_20260521T084216Z,09dc98c6-8655-4c66-b5ea-ab7dc1865d4b,gpt-5.5,0.7,P1_low_ADHD_low_IA,bart,24,3,00e9a34112ef,2026-05-21T09:14:44.716725+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.1177670955657959
openai_20260521T084216Z,5693f998-a4b3-4518-953f-08718aa1a956,gpt-5.5,0.7,P1_low_ADHD_low_IA,ddt,24,4,bca497425579,2026-05-21T09:14:45.036619+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11498451232910156
openai_20260521T084216Z,f5c2d311-b260-4073-8605-2a39dd57f169,gpt-5.5,0.7,P1_low_ADHD_low_IA,questionnaire,24,5,b35916db5599,2026-05-21T09:14:45.353817+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11903691291809082
openai_20260521T084216Z,fb32612a-2c20-4fbd-82ea-4a8346ecdaed,gpt-5.5,0.7,P2_high_inattention,stroop,24,6,962e434cdd22,2026-05-21T09:14:45.676045+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11467623710632324
openai_20260521T084216Z,852def0f-7b38-4452-b7e7-e75ead529eec,gpt-5.5,0.7,P2_high_inattention,nback,24,7,568ca4db91f7,2026-05-21T09:14:45.992091+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11295342445373535
openai_20260521T084216Z,00e17340-7200-4c87-84d9-a6a8e33dcbd5,gpt-5.5,0.7,P2_high_inattention,bart,24,8,7e57a921aac3,2026-05-21T09:14:46.306577+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11415982246398926
openai_20260521T084216Z,55779b42-7462-477f-92ec-663650b0e8e6,gpt-5.5,0.7,P2_high_inattention,ddt,24,9,e8ba53856771,2026-05-21T09:14:46.623046+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11369466781616211
openai_20260521T084216Z,46326c24-8880-428e-92d6-e5b377851a09,gpt-5.5,0.7,P2_high_inattention,questionnaire,24,10,cc4caf5b9c32,2026-05-21T09:14:46.938900+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11618947982788086
openai_20260521T084216Z,6bb5740d-26cd-4fb5-90ae-dfb358dbda64,gpt-5.5,0.7,P3_combined_ADHD,stroop,24,11,27771d10357c,2026-05-21T09:14:47.256904+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.117156982421875
openai_20260521T084216Z,cc4253cc-2a85-4a60-bf08-23d7d44708d7,gpt-5.5,0.7,P3_combined_ADHD,nback,24,12,1a799f2c3599,2026-05-21T09:14:47.576642+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.1090538501739502
openai_20260521T084216Z,590d795d-07a5-4cdd-8c86-8b09ab7800a4,gpt-5.5,0.7,P3_combined_ADHD,bart,24,13,4bfd378a6d0e,2026-05-21T09:14:47.891222+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11413693428039551
openai_20260521T084216Z,e91f9c54-6696-473f-94c7-2f0e2bb5e7cf,gpt-5.5,0.7,P3_combined_ADHD,ddt,24,14,b33dd30b8d1a,2026-05-21T09:14:48.208238+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.12021851539611816
openai_20260521T084216Z,bc8bd1e3-c45e-4549-87e7-49b54233d95d,gpt-5.5,0.7,P3_combined_ADHD,questionnaire,24,15,228f8e2c9b1d,2026-05-21T09:14:48.531049+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.20440030097961426
openai_20260521T084216Z,3ac45ea3-8e18-4175-88f1-e9a0af882013,gpt-5.5,0.7,P4_ADHD_high_IA,stroop,24,16,86ad25735c85,2026-05-21T09:14:48.937440+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11972165107727051
openai_20260521T084216Z,ed38a1d2-bbd6-45fe-bcf4-9be3bf013e73,gpt-5.5,0.7,P4_ADHD_high_IA,nback,24,17,e084d00754e7,2026-05-21T09:14:49.260497+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.1913464069366455
openai_20260521T084216Z,d00f475f-8e10-4f79-9975-a8d14d5a2661,gpt-5.5,0.7,P4_ADHD_high_IA,bart,24,18,3ad0ac5f81d4,2026-05-21T09:14:49.653443+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11970782279968262
openai_20260521T084216Z,0dcb4fc5-8e6e-412b-860b-33b8e6b93a2a,gpt-5.5,0.7,P4_ADHD_high_IA,ddt,24,19,5a26b73a4099,2026-05-21T09:14:49.974870+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.19337868690490723
openai_20260521T084216Z,e2bbccfd-ee54-41e6-95da-5650a4b42a71,gpt-5.5,0.7,P4_ADHD_high_IA,questionnaire,24,20,f69d6600ccdf,2026-05-21T09:14:50.374951+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.20345783233642578
openai_20260521T084216Z,6aa397d9-b083-4447-b5f6-74ac0f7a59fd,gpt-5.5,0.7,P5_high_IA_low_ADHD,stroop,24,21,af41f22a6d91,2026-05-21T09:14:50.780255+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11213541030883789
openai_20260521T084216Z,5ef72b75-7dc0-450b-97c1-8c5eedd97db1,gpt-5.5,0.7,P5_high_IA_low_ADHD,nback,24,22,5f025aa2c4b7,2026-05-21T09:14:51.094088+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11453890800476074
openai_20260521T084216Z,d6949c03-aae0-4a63-9729-17df2b049d4f,gpt-5.5,0.7,P5_high_IA_low_ADHD,bart,24,23,423d400ef891,2026-05-21T09:14:51.410854+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11182284355163574
openai_20260521T084216Z,3c1bff56-5860-48ce-b9ed-0bc16453c8d3,gpt-5.5,0.7,P5_high_IA_low_ADHD,ddt,24,24,87ef88882b52,2026-05-21T09:14:51.725668+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11181974411010742
openai_20260521T084216Z,4c9716ef-930d-45ba-93dc-6ca259ca4c4a,gpt-5.5,0.7,P5_high_IA_low_ADHD,questionnaire,24,25,7819a3eaf918,2026-05-21T09:14:52.039453+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11298370361328125
openai_20260521T084216Z,c136e358-4875-44b2-b41e-1b87ad8afbcf,gpt-5.5,0.7,P1_low_ADHD_low_IA,stroop,25,1,a28333b2ff4e,2026-05-21T09:14:52.354777+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11259961128234863
openai_20260521T084216Z,5225ceae-3936-4f66-8df7-423b500c7e35,gpt-5.5,0.7,P1_low_ADHD_low_IA,nback,25,2,bf296c6521d9,2026-05-21T09:14:52.669625+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.16507387161254883
openai_20260521T084216Z,1589f955-94b0-4d9b-8538-e2f26e9132da,gpt-5.5,0.7,P1_low_ADHD_low_IA,bart,25,3,00e9a34112ef,2026-05-21T09:14:53.036703+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.4093332290649414
openai_20260521T084216Z,f724856a-ec55-4cb3-b226-e9a1497125c3,gpt-5.5,0.7,P1_low_ADHD_low_IA,ddt,25,4,bca497425579,2026-05-21T09:14:53.648401+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.1186068058013916
openai_20260521T084216Z,85b25d57-f4a6-4269-9f70-83da8c3722cf,gpt-5.5,0.7,P1_low_ADHD_low_IA,questionnaire,25,5,b35916db5599,2026-05-21T09:14:53.970244+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.14436841011047363
openai_20260521T084216Z,73b4de58-eea6-47a7-82fe-c7a22e1866bf,gpt-5.5,0.7,P2_high_inattention,stroop,25,6,962e434cdd22,2026-05-21T09:14:54.316990+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.16182327270507812
openai_20260521T084216Z,71675b90-5dad-41cd-9193-381b9b8d6ff1,gpt-5.5,0.7,P2_high_inattention,nback,25,7,568ca4db91f7,2026-05-21T09:14:54.681117+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.19772839546203613
openai_20260521T084216Z,71edf59e-c15f-4bb8-b653-a9c0958a6219,gpt-5.5,0.7,P2_high_inattention,bart,25,8,7e57a921aac3,2026-05-21T09:14:55.081294+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11376571655273438
openai_20260521T084216Z,642e15fb-c7bc-4252-9186-6b23c9844048,gpt-5.5,0.7,P2_high_inattention,ddt,25,9,e8ba53856771,2026-05-21T09:14:55.397343+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.22281885147094727
openai_20260521T084216Z,e59dede1-e5a1-4302-84e5-0e2872c9842f,gpt-5.5,0.7,P2_high_inattention,questionnaire,25,10,cc4caf5b9c32,2026-05-21T09:14:55.822338+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.18294119834899902
openai_20260521T084216Z,f76c99a0-f527-4d4f-92f8-599a0e0e6f13,gpt-5.5,0.7,P3_combined_ADHD,stroop,25,11,27771d10357c,2026-05-21T09:14:56.207743+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.20737028121948242
openai_20260521T084216Z,6effdc40-a0fc-4940-ac39-6b31e5943c9c,gpt-5.5,0.7,P3_combined_ADHD,nback,25,12,1a799f2c3599,2026-05-21T09:14:56.617045+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11818313598632812
openai_20260521T084216Z,2d8d738b-4106-4087-b0e5-450edbe9ed8b,gpt-5.5,0.7,P3_combined_ADHD,bart,25,13,4bfd378a6d0e,2026-05-21T09:14:56.936057+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.29897093772888184
openai_20260521T084216Z,e66c222c-ab29-4a48-bf90-70349d74dd17,gpt-5.5,0.7,P3_combined_ADHD,ddt,25,14,b33dd30b8d1a,2026-05-21T09:14:57.527249+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.42306971549987793
openai_20260521T084216Z,5e8a0c1d-1b4d-4e4b-ada6-da56affffa8d,gpt-5.5,0.7,P3_combined_ADHD,questionnaire,25,15,228f8e2c9b1d,2026-05-21T09:14:58.151819+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11355352401733398
openai_20260521T084216Z,c3a2232e-da7b-4eed-adb1-e4cb030135e1,gpt-5.5,0.7,P4_ADHD_high_IA,stroop,25,16,86ad25735c85,2026-05-21T09:14:58.466519+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.20070505142211914
openai_20260521T084216Z,71ac2728-321e-46c3-9d34-2e1215aaccaa,gpt-5.5,0.7,P4_ADHD_high_IA,nback,25,17,e084d00754e7,2026-05-21T09:14:58.869626+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.2070927619934082
openai_20260521T084216Z,835d3d7e-a47d-4cd3-8265-cb9c585686d7,gpt-5.5,0.7,P4_ADHD_high_IA,bart,25,18,3ad0ac5f81d4,2026-05-21T09:14:59.279165+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11429119110107422
openai_20260521T084216Z,69b093d7-9a7a-4e40-a353-09ab3aca80f0,gpt-5.5,0.7,P4_ADHD_high_IA,ddt,25,19,5a26b73a4099,2026-05-21T09:14:59.596606+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.1983509063720703
openai_20260521T084216Z,8b222f51-c800-423c-901e-949c45f7059d,gpt-5.5,0.7,P4_ADHD_high_IA,questionnaire,25,20,f69d6600ccdf,2026-05-21T09:14:59.996816+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.20795488357543945
openai_20260521T084216Z,2d3622a1-b94b-448c-8177-60c9646db27d,gpt-5.5,0.7,P5_high_IA_low_ADHD,stroop,25,21,af41f22a6d91,2026-05-21T09:15:00.406900+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.2073688507080078
openai_20260521T084216Z,61d50b0b-4eef-40d9-8db1-e093c96400c1,gpt-5.5,0.7,P5_high_IA_low_ADHD,nback,25,22,5f025aa2c4b7,2026-05-21T09:15:00.816215+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11289358139038086
openai_20260521T084216Z,b7e2849c-4a96-4021-b4b3-c34f556c65fe,gpt-5.5,0.7,P5_high_IA_low_ADHD,bart,25,23,423d400ef891,2026-05-21T09:15:01.130869+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11660623550415039
openai_20260521T084216Z,6ecb68a5-0e6a-4d9d-be3f-0754e4337b28,gpt-5.5,0.7,P5_high_IA_low_ADHD,ddt,25,24,87ef88882b52,2026-05-21T09:15:01.450596+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.2121438980102539
openai_20260521T084216Z,81e226a5-a059-48b1-9e59-478b61eb29a8,gpt-5.5,0.7,P5_high_IA_low_ADHD,questionnaire,25,25,7819a3eaf918,2026-05-21T09:15:01.864889+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11247658729553223
openai_20260521T084216Z,f8b27341-f19e-4d84-981c-3aa9d1309e18,gpt-5.5,0.7,P1_low_ADHD_low_IA,stroop,26,1,a28333b2ff4e,2026-05-21T09:15:02.180151+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11771535873413086
openai_20260521T084216Z,d7aa0ea3-40d8-4689-9480-e457b922540f,gpt-5.5,0.7,P1_low_ADHD_low_IA,nback,26,2,bf296c6521d9,2026-05-21T09:15:02.499779+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11250972747802734
openai_20260521T084216Z,59350a6b-ad9e-4b33-9e32-1e4f75189959,gpt-5.5,0.7,P1_low_ADHD_low_IA,bart,26,3,00e9a34112ef,2026-05-21T09:15:02.813754+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11181449890136719
openai_20260521T084216Z,d680c615-db49-4a66-9b30-31c1bb135d22,gpt-5.5,0.7,P1_low_ADHD_low_IA,ddt,26,4,bca497425579,2026-05-21T09:15:03.127447+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11304283142089844
openai_20260521T084216Z,9c951ab9-aad7-4216-9e62-1eb9059f9d08,gpt-5.5,0.7,P1_low_ADHD_low_IA,questionnaire,26,5,b35916db5599,2026-05-21T09:15:03.442554+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11300468444824219
openai_20260521T084216Z,6dc60ba9-3691-4a21-a720-36e69f25f400,gpt-5.5,0.7,P2_high_inattention,stroop,26,6,962e434cdd22,2026-05-21T09:15:03.757400+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.21652936935424805
openai_20260521T084216Z,4a776fa8-8a50-4bb8-a6c1-fb3421e89e11,gpt-5.5,0.7,P2_high_inattention,nback,26,7,568ca4db91f7,2026-05-21T09:15:04.176491+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11332488059997559
openai_20260521T084216Z,d8e410e3-b061-4de4-a666-9edea0b4824d,gpt-5.5,0.7,P2_high_inattention,bart,26,8,7e57a921aac3,2026-05-21T09:15:04.491045+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11079645156860352
openai_20260521T084216Z,675952be-1242-437c-97bc-dbae7663d8c6,gpt-5.5,0.7,P2_high_inattention,ddt,26,9,e8ba53856771,2026-05-21T09:15:04.803724+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11124992370605469
openai_20260521T084216Z,b97d37ee-3f2c-4447-8462-909e19832b24,gpt-5.5,0.7,P2_high_inattention,questionnaire,26,10,cc4caf5b9c32,2026-05-21T09:15:05.117257+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.1135249137878418
openai_20260521T084216Z,25431c24-a7c4-4bad-885e-d6f51a3fa783,gpt-5.5,0.7,P3_combined_ADHD,stroop,26,11,27771d10357c,2026-05-21T09:15:05.434298+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11532974243164062
openai_20260521T084216Z,4b548601-6c2b-45a5-b69d-cc45524c1658,gpt-5.5,0.7,P3_combined_ADHD,nback,26,12,1a799f2c3599,2026-05-21T09:15:05.751014+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11400294303894043
openai_20260521T084216Z,a83a856b-42fa-4872-abea-d7530f94b5fb,gpt-5.5,0.7,P3_combined_ADHD,bart,26,13,4bfd378a6d0e,2026-05-21T09:15:06.067044+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.21094489097595215
openai_20260521T084216Z,a4ad0975-5708-48bb-ac34-e740e765268d,gpt-5.5,0.7,P3_combined_ADHD,ddt,26,14,b33dd30b8d1a,2026-05-21T09:15:06.481052+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11193656921386719
openai_20260521T084216Z,685d251c-cafe-4ad7-9bec-624b7976be07,gpt-5.5,0.7,P3_combined_ADHD,questionnaire,26,15,228f8e2c9b1d,2026-05-21T09:15:06.795052+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11204266548156738
openai_20260521T084216Z,b4874bbe-7876-4207-b5ef-7abba88aac17,gpt-5.5,0.7,P4_ADHD_high_IA,stroop,26,16,86ad25735c85,2026-05-21T09:15:07.110871+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11362195014953613
openai_20260521T084216Z,b9f6c9e3-9cce-4d90-b137-87c26cd3382a,gpt-5.5,0.7,P4_ADHD_high_IA,nback,26,17,e084d00754e7,2026-05-21T09:15:07.427168+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11669445037841797
openai_20260521T084216Z,7febbf04-11e8-468d-88dc-6db6de521fa5,gpt-5.5,0.7,P4_ADHD_high_IA,bart,26,18,3ad0ac5f81d4,2026-05-21T09:15:07.745430+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11287117004394531
openai_20260521T084216Z,1a7da6b3-7a85-4c89-88b6-0e4f480ad680,gpt-5.5,0.7,P4_ADHD_high_IA,ddt,26,19,5a26b73a4099,2026-05-21T09:15:08.060012+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11200809478759766
openai_20260521T084216Z,e759cea4-ca72-49ef-8b91-6625aee8a531,gpt-5.5,0.7,P4_ADHD_high_IA,questionnaire,26,20,f69d6600ccdf,2026-05-21T09:15:08.372864+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11430740356445312
openai_20260521T084216Z,1963675e-958a-4d19-b6f8-5601b365af73,gpt-5.5,0.7,P5_high_IA_low_ADHD,stroop,26,21,af41f22a6d91,2026-05-21T09:15:08.689605+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11249732971191406
