run_id,call_id,model,temperature,profile_id,task_id,repeat_id,prompt_index,prompt_hash,timestamp_utc,ok,parse_success,validation_success,parsed_output,validation_errors,response_text,usage,elapsed_seconds,error
qwen_20260530T053203Z,5944e360-c999-421f-9c14-ce13134a218e,deepseek-v4-pro,0.7,P4_ADHD_high_IA,ddt,46,19,5a26b73a4099,2026-05-30T07:01:46.961001+00:00,FALSE,FALSE,FALSE,,,,,0.106197357,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-1790f98f-2901-9641-b386-ecebd6fab7e5', 'request_id': '1790f98f-2901-9641-b386-ecebd6fab7e5'}"
qwen_20260530T053203Z,50916bf7-7678-47b8-97fc-a36185645f49,deepseek-v4-pro,0.7,P4_ADHD_high_IA,questionnaire,46,20,f69d6600ccdf,2026-05-30T07:01:47.269086+00:00,FALSE,FALSE,FALSE,,,,,0.104195356,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-dc9bf4e0-e0a8-9f43-a8ba-ccf5fc5d0d9f', 'request_id': 'dc9bf4e0-e0a8-9f43-a8ba-ccf5fc5d0d9f'}"
qwen_20260530T053203Z,aab9218f-a896-4af8-bf60-156af7484980,deepseek-v4-pro,0.7,P5_high_IA_low_ADHD,stroop,46,21,af41f22a6d91,2026-05-30T07:01:47.576458+00:00,FALSE,FALSE,FALSE,,,,,0.205451965,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-c1029702-3d4e-9b9b-ab72-1c97b70d74b2', 'request_id': 'c1029702-3d4e-9b9b-ab72-1c97b70d74b2'}"
qwen_20260530T053203Z,e495c002-02a4-4e9e-97df-dc68421544ba,deepseek-v4-pro,0.7,P5_high_IA_low_ADHD,nback,46,22,5f025aa2c4b7,2026-05-30T07:01:47.984820+00:00,FALSE,FALSE,FALSE,,,,,0.104475498,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-06d9c285-51e4-9c14-8995-70f35bbdf6f9', 'request_id': '06d9c285-51e4-9c14-8995-70f35bbdf6f9'}"
qwen_20260530T053203Z,369a9abd-18f7-470b-976b-442881f9724b,deepseek-v4-pro,0.7,P5_high_IA_low_ADHD,bart,46,23,423d400ef891,2026-05-30T07:01:48.292661+00:00,FALSE,FALSE,FALSE,,,,,0.102291107,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-a2c2d78d-5f88-91cc-afb0-20ff9ef5f637', 'request_id': 'a2c2d78d-5f88-91cc-afb0-20ff9ef5f637'}"
qwen_20260530T053203Z,a7b7ea0b-bb5d-4cd0-a6fd-7c30a5f18a12,deepseek-v4-pro,0.7,P5_high_IA_low_ADHD,ddt,46,24,87ef88882b52,2026-05-30T07:01:48.596931+00:00,FALSE,FALSE,FALSE,,,,,0.10694313,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-94fbabb9-93bf-9e1b-b4ae-0e0ccda3adaf', 'request_id': '94fbabb9-93bf-9e1b-b4ae-0e0ccda3adaf'}"
qwen_20260530T053203Z,cb84c28c-9982-4dd2-ae35-d88debb34a69,deepseek-v4-pro,0.7,P5_high_IA_low_ADHD,questionnaire,46,25,7819a3eaf918,2026-05-30T07:01:48.905366+00:00,FALSE,FALSE,FALSE,,,,,0.105648994,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-0e38ee4f-54c1-9d36-abce-bf88512e1e7f', 'request_id': '0e38ee4f-54c1-9d36-abce-bf88512e1e7f'}"
qwen_20260530T053203Z,23eedc1f-a90c-4ef6-8352-52ca257915dc,deepseek-v4-pro,0.7,P1_low_ADHD_low_IA,stroop,47,1,a28333b2ff4e,2026-05-30T07:01:49.212573+00:00,FALSE,FALSE,FALSE,,,,,0.10478878,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-565f28aa-1118-9564-936c-24e65adfd503', 'request_id': '565f28aa-1118-9564-936c-24e65adfd503'}"
qwen_20260530T053203Z,5dd4c295-1e39-4910-b25f-c3ec0b182d46,deepseek-v4-pro,0.7,P1_low_ADHD_low_IA,nback,47,2,bf296c6521d9,2026-05-30T07:01:49.520101+00:00,FALSE,FALSE,FALSE,,,,,0.103447676,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-b0c319c2-ab99-982d-a46d-fab388cf0bc9', 'request_id': 'b0c319c2-ab99-982d-a46d-fab388cf0bc9'}"
qwen_20260530T053203Z,cd8c4b2d-f32c-477f-9607-db018cc49b65,deepseek-v4-pro,0.7,P1_low_ADHD_low_IA,bart,47,3,00e9a34112ef,2026-05-30T07:01:49.827180+00:00,FALSE,FALSE,FALSE,,,,,0.107144594,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-86ca3d20-ff35-9920-83e1-fcc9dd4794e6', 'request_id': '86ca3d20-ff35-9920-83e1-fcc9dd4794e6'}"
qwen_20260530T053203Z,11a9a90f-5ac9-44ff-8bff-e943537562a4,deepseek-v4-pro,0.7,P1_low_ADHD_low_IA,ddt,47,4,bca497425579,2026-05-30T07:01:50.135262+00:00,FALSE,FALSE,FALSE,,,,,0.103880644,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-e4c20663-35d2-92a9-a837-0167428ec32d', 'request_id': 'e4c20663-35d2-92a9-a837-0167428ec32d'}"
qwen_20260530T053203Z,47e81b6e-7991-4b61-a4ab-1fcf8fbd5883,deepseek-v4-pro,0.7,P1_low_ADHD_low_IA,questionnaire,47,5,b35916db5599,2026-05-30T07:01:50.440942+00:00,FALSE,FALSE,FALSE,,,,,0.106132269,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-dc31e38d-63aa-9d43-a511-04d5437eb0e7', 'request_id': 'dc31e38d-63aa-9d43-a511-04d5437eb0e7'}"
qwen_20260530T053203Z,433a767c-3b12-40be-afcc-295b83c394bb,deepseek-v4-pro,0.7,P2_high_inattention,stroop,47,6,962e434cdd22,2026-05-30T07:01:50.749349+00:00,FALSE,FALSE,FALSE,,,,,0.105037689,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-29342691-eb4d-980a-9a25-6a558faa6570', 'request_id': '29342691-eb4d-980a-9a25-6a558faa6570'}"
qwen_20260530T053203Z,092543f3-e3c5-49c5-97ae-557d171d2427,deepseek-v4-pro,0.7,P2_high_inattention,nback,47,7,568ca4db91f7,2026-05-30T07:01:51.056307+00:00,FALSE,FALSE,FALSE,,,,,0.105184555,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-7bf808c2-5f71-929e-9863-8f8f3ae7953b', 'request_id': '7bf808c2-5f71-929e-9863-8f8f3ae7953b'}"
qwen_20260530T053203Z,12059232-0393-427b-aa6c-984b8240c94d,deepseek-v4-pro,0.7,P2_high_inattention,bart,47,8,7e57a921aac3,2026-05-30T07:01:51.364304+00:00,FALSE,FALSE,FALSE,,,,,0.105018616,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-bbd8db0b-760b-9816-b5ee-80f3b7d69ce4', 'request_id': 'bbd8db0b-760b-9816-b5ee-80f3b7d69ce4'}"
qwen_20260530T053203Z,77f1e121-a187-40c5-b811-b9eb1e7b9d8c,deepseek-v4-pro,0.7,P2_high_inattention,ddt,47,9,e8ba53856771,2026-05-30T07:01:51.670933+00:00,FALSE,FALSE,FALSE,,,,,0.205532789,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-2fe13e71-28f3-9308-a1a1-0e2c3cfc234f', 'request_id': '2fe13e71-28f3-9308-a1a1-0e2c3cfc234f'}"
qwen_20260530T053203Z,45d4de74-7c0d-4f88-a1f1-c08b92f5f9b5,deepseek-v4-pro,0.7,P2_high_inattention,questionnaire,47,10,cc4caf5b9c32,2026-05-30T07:01:52.081543+00:00,FALSE,FALSE,FALSE,,,,,0.101424456,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-219edf0d-f746-91d6-b1a9-411ee1710d8a', 'request_id': '219edf0d-f746-91d6-b1a9-411ee1710d8a'}"
qwen_20260530T053203Z,2b4aa40a-5b8e-45df-840b-e1492c4fb95e,deepseek-v4-pro,0.7,P3_combined_ADHD,stroop,47,11,27771d10357c,2026-05-30T07:01:52.384300+00:00,FALSE,FALSE,FALSE,,,,,0.106099606,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-1e53c312-3d52-9141-a65d-26ed9ba61ce3', 'request_id': '1e53c312-3d52-9141-a65d-26ed9ba61ce3'}"
qwen_20260530T053203Z,28f669c1-3f07-4230-a9d6-86964fb00817,deepseek-v4-pro,0.7,P3_combined_ADHD,nback,47,12,1a799f2c3599,2026-05-30T07:01:52.693422+00:00,FALSE,FALSE,FALSE,,,,,0.209982395,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-ec8861e0-6327-9ef1-b9d6-bb4fc240e228', 'request_id': 'ec8861e0-6327-9ef1-b9d6-bb4fc240e228'}"
qwen_20260530T053203Z,3c273bac-ab85-4cfb-8848-d0f6aa483635,deepseek-v4-pro,0.7,P3_combined_ADHD,bart,47,13,4bfd378a6d0e,2026-05-30T07:01:53.106420+00:00,FALSE,FALSE,FALSE,,,,,0.203110933,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-da38d0bb-a002-9b14-b415-0e2a3a3a20dc', 'request_id': 'da38d0bb-a002-9b14-b415-0e2a3a3a20dc'}"
qwen_20260530T053203Z,2610ba3a-9305-4185-bee1-876a30bcb192,deepseek-v4-pro,0.7,P3_combined_ADHD,ddt,47,14,b33dd30b8d1a,2026-05-30T07:01:53.511881+00:00,FALSE,FALSE,FALSE,,,,,0.328845501,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-0df22843-fb4c-91d6-9540-48f9248f1b95', 'request_id': '0df22843-fb4c-91d6-9540-48f9248f1b95'}"
qwen_20260530T053203Z,946fdde5-67d0-4878-8537-d44283eb204a,deepseek-v4-pro,0.7,P3_combined_ADHD,questionnaire,47,15,228f8e2c9b1d,2026-05-30T07:01:54.041535+00:00,FALSE,FALSE,FALSE,,,,,0.169994354,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-3780dff2-a0be-9999-9a3b-ba8ccf355260', 'request_id': '3780dff2-a0be-9999-9a3b-ba8ccf355260'}"
qwen_20260530T053203Z,8b8cd13e-54ff-4d69-9196-3af73d91d6f8,deepseek-v4-pro,0.7,P4_ADHD_high_IA,stroop,47,16,86ad25735c85,2026-05-30T07:01:54.417588+00:00,FALSE,FALSE,FALSE,,,,,0.12105751,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-2973eea1-2892-9800-b63b-e1e705289723', 'request_id': '2973eea1-2892-9800-b63b-e1e705289723'}"
qwen_20260530T053203Z,2dca90f6-a9a8-499c-b715-b2f09cf115e6,deepseek-v4-pro,0.7,P4_ADHD_high_IA,nback,47,17,e084d00754e7,2026-05-30T07:01:54.741426+00:00,FALSE,FALSE,FALSE,,,,,0.207778215,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-649bd819-d476-9360-b687-37e94c26bfd0', 'request_id': '649bd819-d476-9360-b687-37e94c26bfd0'}"
qwen_20260530T053203Z,d53bc14e-9cda-42ff-88eb-34cc2d91de44,deepseek-v4-pro,0.7,P4_ADHD_high_IA,bart,47,18,3ad0ac5f81d4,2026-05-30T07:01:55.151711+00:00,FALSE,FALSE,FALSE,,,,,0.105565786,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-0ac7affb-72fc-95d9-acac-61237c475fbb', 'request_id': '0ac7affb-72fc-95d9-acac-61237c475fbb'}"
qwen_20260530T053203Z,c55a2809-a1b5-4bd0-9e3e-adf0de539a53,deepseek-v4-pro,0.7,P4_ADHD_high_IA,ddt,47,19,5a26b73a4099,2026-05-30T07:01:55.459707+00:00,FALSE,FALSE,FALSE,,,,,0.103274345,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-f79a2a18-9573-92d6-8920-888ed999af8c', 'request_id': 'f79a2a18-9573-92d6-8920-888ed999af8c'}"
qwen_20260530T053203Z,f531706e-0a4f-41cf-b1c9-9cdc434f7aea,deepseek-v4-pro,0.7,P4_ADHD_high_IA,questionnaire,47,20,f69d6600ccdf,2026-05-30T07:01:55.766405+00:00,FALSE,FALSE,FALSE,,,,,0.108450651,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-cca0bf82-84dc-9831-b942-0c3a651c8b26', 'request_id': 'cca0bf82-84dc-9831-b942-0c3a651c8b26'}"
qwen_20260530T053203Z,d9dd49f1-43aa-48e0-aa77-7b9e833cab4f,deepseek-v4-pro,0.7,P5_high_IA_low_ADHD,stroop,47,21,af41f22a6d91,2026-05-30T07:01:56.077512+00:00,FALSE,FALSE,FALSE,,,,,0.114538908,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-22965df4-0c6e-97d9-acc3-5f1e9990b5a7', 'request_id': '22965df4-0c6e-97d9-acc3-5f1e9990b5a7'}"
qwen_20260530T053203Z,9dd0edd1-9e81-4ea5-8cf5-dc9d36375f9b,deepseek-v4-pro,0.7,P5_high_IA_low_ADHD,nback,47,22,5f025aa2c4b7,2026-05-30T07:01:56.394409+00:00,FALSE,FALSE,FALSE,,,,,0.092752934,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-b06ac112-854e-95c5-a80e-223f5fd258b5', 'request_id': 'b06ac112-854e-95c5-a80e-223f5fd258b5'}"
qwen_20260530T053203Z,64292e8e-12eb-410f-bce6-1ef682f56be4,deepseek-v4-pro,0.7,P5_high_IA_low_ADHD,bart,47,23,423d400ef891,2026-05-30T07:01:56.689152+00:00,FALSE,FALSE,FALSE,,,,,0.102763414,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-e6f9e9ac-d8c5-9961-8f09-711f4928034f', 'request_id': 'e6f9e9ac-d8c5-9961-8f09-711f4928034f'}"
qwen_20260530T053203Z,4265877c-0416-4ab3-8064-d0e84e56ce06,deepseek-v4-pro,0.7,P5_high_IA_low_ADHD,ddt,47,24,87ef88882b52,2026-05-30T07:01:56.994200+00:00,FALSE,FALSE,FALSE,,,,,0.104596376,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-a1e75acc-1b26-9148-95c3-9eb35543bde3', 'request_id': 'a1e75acc-1b26-9148-95c3-9eb35543bde3'}"
qwen_20260530T053203Z,ea41c2d3-0d75-4412-86f4-b360f7f970e1,deepseek-v4-pro,0.7,P5_high_IA_low_ADHD,questionnaire,47,25,7819a3eaf918,2026-05-30T07:01:57.300128+00:00,FALSE,FALSE,FALSE,,,,,0.112045288,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-c82a5c11-4e65-9046-9497-22ba803cf69c', 'request_id': 'c82a5c11-4e65-9046-9497-22ba803cf69c'}"
qwen_20260530T053203Z,4387bd08-38a0-4c8d-8730-a66f61920bd4,deepseek-v4-pro,0.7,P1_low_ADHD_low_IA,stroop,48,1,a28333b2ff4e,2026-05-30T07:01:57.614074+00:00,FALSE,FALSE,FALSE,,,,,0.203053474,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-abb85261-cb31-99e6-98c2-1ee3f85d2dda', 'request_id': 'abb85261-cb31-99e6-98c2-1ee3f85d2dda'}"
qwen_20260530T053203Z,e7e5feb9-5f78-43a6-9d9e-8089f4a4fe6c,deepseek-v4-pro,0.7,P1_low_ADHD_low_IA,nback,48,2,bf296c6521d9,2026-05-30T07:01:58.018685+00:00,FALSE,FALSE,FALSE,,,,,0.186954021,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-7ddc0a0b-f2a9-9070-b0ba-26ef67ab3320', 'request_id': '7ddc0a0b-f2a9-9070-b0ba-26ef67ab3320'}"
qwen_20260530T053203Z,c69b2f64-56f4-4054-a9ae-d9380081a22e,deepseek-v4-pro,0.7,P1_low_ADHD_low_IA,bart,48,3,00e9a34112ef,2026-05-30T07:01:58.408027+00:00,FALSE,FALSE,FALSE,,,,,0.137506962,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-64add890-9339-911b-b556-4b3447465f84', 'request_id': '64add890-9339-911b-b556-4b3447465f84'}"
qwen_20260530T053203Z,d8d5792f-81aa-4722-b243-c5e3f7bf8850,deepseek-v4-pro,0.7,P1_low_ADHD_low_IA,ddt,48,4,bca497425579,2026-05-30T07:01:58.748124+00:00,FALSE,FALSE,FALSE,,,,,0.09271431,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-400a7b8f-a130-9a69-a318-adbbbbc9be02', 'request_id': '400a7b8f-a130-9a69-a318-adbbbbc9be02'}"
qwen_20260530T053203Z,275afedd-b003-458b-afd9-6cea3973176e,deepseek-v4-pro,0.7,P1_low_ADHD_low_IA,questionnaire,48,5,b35916db5599,2026-05-30T07:01:59.042807+00:00,FALSE,FALSE,FALSE,,,,,0.114258051,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-71acb672-0c74-90b5-8f07-75a562a3ce7a', 'request_id': '71acb672-0c74-90b5-8f07-75a562a3ce7a'}"
qwen_20260530T053203Z,2c18c599-cdad-48a0-a73e-b6063c2fc73c,deepseek-v4-pro,0.7,P2_high_inattention,stroop,48,6,962e434cdd22,2026-05-30T07:01:59.360023+00:00,FALSE,FALSE,FALSE,,,,,0.094088793,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-a131dc51-7c1a-955d-a43a-465bd99e9b91', 'request_id': 'a131dc51-7c1a-955d-a43a-465bd99e9b91'}"
qwen_20260530T053203Z,0b3546c0-4df3-41d3-a98f-60d16775f82e,deepseek-v4-pro,0.7,P2_high_inattention,nback,48,7,568ca4db91f7,2026-05-30T07:01:59.655921+00:00,FALSE,FALSE,FALSE,,,,,0.108286381,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-e01f21b0-dcf2-95ae-9afd-909a7cc82623', 'request_id': 'e01f21b0-dcf2-95ae-9afd-909a7cc82623'}"
qwen_20260530T053203Z,ebb36f8d-81af-4be8-b32c-c3dd85b3328f,deepseek-v4-pro,0.7,P2_high_inattention,bart,48,8,7e57a921aac3,2026-05-30T07:01:59.967747+00:00,FALSE,FALSE,FALSE,,,,,0.106489658,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-0843b9d2-130c-9a24-8a27-55180856de88', 'request_id': '0843b9d2-130c-9a24-8a27-55180856de88'}"
