run_id,call_id,batch_id,provider,model,temperature,timestamp_utc,prompt_id,prompt_hash,experiment_type,condition_id,condition_name,label_cue,score_cue,symptom_cue,profile_id,profile_short,ia_like_profile,task_id,task_name,repeat_id,sample_in_call,input_tokens,output_tokens,total_tokens,range_valid,overall_accuracy,accuracy_1back,accuracy_2back,accuracy_3back,,,,,
deepseek_ia_strict_20260603T045406Z,75e3dc43-4828-4e8a-b78a-16d3978403b3,50,deepseek,deepseek-v4pro,0.7,2026-06-03T04:58:52.168572+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,4,4,1505,310,1815,TRUE,0.77,0.84,0.78,0.7,,,,,
deepseek_ia_strict_20260603T045406Z,75e3dc43-4828-4e8a-b78a-16d3978403b3,50,deepseek,deepseek-v4pro,0.7,2026-06-03T04:58:52.168572+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,5,5,1505,310,1815,TRUE,0.79,0.86,0.79,0.72,,,,,
deepseek_ia_strict_20260603T045406Z,9e934699-9fef-4667-8306-7e643130aa14,51,deepseek,deepseek-v4pro,0.7,2026-06-03T04:58:57.901752+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,6,1,1505,310,1815,TRUE,0.72,0.88,0.71,0.57,,,,,
deepseek_ia_strict_20260603T045406Z,9e934699-9fef-4667-8306-7e643130aa14,51,deepseek,deepseek-v4pro,0.7,2026-06-03T04:58:57.901752+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,7,2,1505,310,1815,TRUE,0.75,0.9,0.74,0.61,,,,,
deepseek_ia_strict_20260603T045406Z,9e934699-9fef-4667-8306-7e643130aa14,51,deepseek,deepseek-v4pro,0.7,2026-06-03T04:58:57.901752+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,8,3,1505,310,1815,TRUE,0.69,0.86,0.69,0.52,,,,,
deepseek_ia_strict_20260603T045406Z,9e934699-9fef-4667-8306-7e643130aa14,51,deepseek,deepseek-v4pro,0.7,2026-06-03T04:58:57.901752+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,9,4,1505,310,1815,TRUE,0.78,0.92,0.77,0.65,,,,,
deepseek_ia_strict_20260603T045406Z,9e934699-9fef-4667-8306-7e643130aa14,51,deepseek,deepseek-v4pro,0.7,2026-06-03T04:58:57.901752+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,10,5,1505,310,1815,TRUE,0.71,0.87,0.7,0.56,,,,,
deepseek_ia_strict_20260603T045406Z,58749910-99c0-4858-996c-b5e5fcc71dcc,52,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:04.125082+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,11,1,1505,310,1815,TRUE,0.78,0.92,0.81,0.62,,,,,
deepseek_ia_strict_20260603T045406Z,58749910-99c0-4858-996c-b5e5fcc71dcc,52,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:04.125082+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,12,2,1505,310,1815,TRUE,0.75,0.89,0.77,0.58,,,,,
deepseek_ia_strict_20260603T045406Z,58749910-99c0-4858-996c-b5e5fcc71dcc,52,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:04.125082+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,13,3,1505,310,1815,TRUE,0.82,0.94,0.83,0.68,,,,,
deepseek_ia_strict_20260603T045406Z,58749910-99c0-4858-996c-b5e5fcc71dcc,52,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:04.125082+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,14,4,1505,310,1815,TRUE,0.8,0.91,0.79,0.71,,,,,
deepseek_ia_strict_20260603T045406Z,58749910-99c0-4858-996c-b5e5fcc71dcc,52,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:04.125082+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,15,5,1505,310,1815,TRUE,0.77,0.93,0.8,0.59,,,,,
deepseek_ia_strict_20260603T045406Z,000f76dc-f172-4f86-b105-758167e1f268,53,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:10.191829+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,16,1,1505,310,1815,TRUE,0.72,0.88,0.75,0.53,,,,,
deepseek_ia_strict_20260603T045406Z,000f76dc-f172-4f86-b105-758167e1f268,53,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:10.191829+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,17,2,1505,310,1815,TRUE,0.69,0.85,0.71,0.51,,,,,
deepseek_ia_strict_20260603T045406Z,000f76dc-f172-4f86-b105-758167e1f268,53,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:10.191829+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,18,3,1505,310,1815,TRUE,0.75,0.91,0.77,0.57,,,,,
deepseek_ia_strict_20260603T045406Z,000f76dc-f172-4f86-b105-758167e1f268,53,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:10.191829+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,19,4,1505,310,1815,TRUE,0.71,0.87,0.73,0.53,,,,,
deepseek_ia_strict_20260603T045406Z,000f76dc-f172-4f86-b105-758167e1f268,53,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:10.191829+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,20,5,1505,310,1815,TRUE,0.68,0.84,0.7,0.5,,,,,
deepseek_ia_strict_20260603T045406Z,fd254b57-3cec-45b4-9445-dc6a7e0a51a6,54,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:16.334866+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,21,1,1505,306,1811,TRUE,0.72,0.89,0.65,0.48,,,,,
deepseek_ia_strict_20260603T045406Z,fd254b57-3cec-45b4-9445-dc6a7e0a51a6,54,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:16.334866+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,22,2,1505,306,1811,TRUE,0.75,0.91,0.68,0.5,,,,,
deepseek_ia_strict_20260603T045406Z,fd254b57-3cec-45b4-9445-dc6a7e0a51a6,54,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:16.335595+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,23,4,1505,306,1811,TRUE,0.74,0.88,0.67,0.51,,,,,
deepseek_ia_strict_20260603T045406Z,fd254b57-3cec-45b4-9445-dc6a7e0a51a6,54,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:16.335595+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,24,5,1505,306,1811,TRUE,0.71,0.87,0.63,0.49,,,,,
deepseek_ia_strict_20260603T045406Z,faf6cafa-d6d2-424f-9ff3-116dae922744,55,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:22.374986+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,25,1,1505,310,1815,TRUE,0.72,0.85,0.69,0.62,,,,,
deepseek_ia_strict_20260603T045406Z,faf6cafa-d6d2-424f-9ff3-116dae922744,55,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:22.374986+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,26,2,1505,310,1815,TRUE,0.68,0.82,0.65,0.57,,,,,
deepseek_ia_strict_20260603T045406Z,faf6cafa-d6d2-424f-9ff3-116dae922744,55,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:22.374986+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,27,3,1505,310,1815,TRUE,0.75,0.88,0.71,0.66,,,,,
deepseek_ia_strict_20260603T045406Z,faf6cafa-d6d2-424f-9ff3-116dae922744,55,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:22.374986+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,28,4,1505,310,1815,TRUE,0.71,0.84,0.68,0.61,,,,,
deepseek_ia_strict_20260603T045406Z,faf6cafa-d6d2-424f-9ff3-116dae922744,55,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:22.374986+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,29,5,1505,310,1815,TRUE,0.69,0.83,0.66,0.58,,,,,
deepseek_ia_strict_20260603T045406Z,101ecbfa-4305-4385-a521-86d87b520f60,56,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:28.025086+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,30,1,1505,310,1815,TRUE,0.73,0.88,0.76,0.55,,,,,
deepseek_ia_strict_20260603T045406Z,101ecbfa-4305-4385-a521-86d87b520f60,56,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:28.025086+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,31,2,1505,310,1815,TRUE,0.71,0.86,0.74,0.53,,,,,
deepseek_ia_strict_20260603T045406Z,101ecbfa-4305-4385-a521-86d87b520f60,56,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:28.025086+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,32,3,1505,310,1815,TRUE,0.75,0.89,0.77,0.59,,,,,
deepseek_ia_strict_20260603T045406Z,101ecbfa-4305-4385-a521-86d87b520f60,56,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:28.025086+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,33,4,1505,310,1815,TRUE,0.69,0.84,0.72,0.51,,,,,
deepseek_ia_strict_20260603T045406Z,101ecbfa-4305-4385-a521-86d87b520f60,56,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:28.025086+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,34,5,1505,310,1815,TRUE,0.72,0.87,0.75,0.54,,,,,
deepseek_ia_strict_20260603T045406Z,3b46cd53-929f-4ce6-a579-c0b482e2c256,57,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:34.252776+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,35,1,1505,310,1815,TRUE,0.71,0.83,0.69,0.58,,,,,
deepseek_ia_strict_20260603T045406Z,3b46cd53-929f-4ce6-a579-c0b482e2c256,57,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:34.252776+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,36,2,1505,310,1815,TRUE,0.69,0.85,0.67,0.52,,,,,
deepseek_ia_strict_20260603T045406Z,3b46cd53-929f-4ce6-a579-c0b482e2c256,57,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:34.252776+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,37,3,1505,310,1815,TRUE,0.73,0.88,0.71,0.55,,,,,
deepseek_ia_strict_20260603T045406Z,3b46cd53-929f-4ce6-a579-c0b482e2c256,57,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:34.252776+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,38,4,1505,310,1815,TRUE,0.67,0.82,0.65,0.5,,,,,
deepseek_ia_strict_20260603T045406Z,3b46cd53-929f-4ce6-a579-c0b482e2c256,57,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:34.252776+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,39,5,1505,310,1815,TRUE,0.75,0.9,0.73,0.6,,,,,
deepseek_ia_strict_20260603T045406Z,8b001a56-1e40-43d1-8801-8fa208c5a898,58,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:39.850257+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,40,1,1505,310,1815,TRUE,0.72,0.86,0.71,0.59,,,,,
deepseek_ia_strict_20260603T045406Z,8b001a56-1e40-43d1-8801-8fa208c5a898,58,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:39.850257+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,41,2,1505,310,1815,TRUE,0.68,0.83,0.68,0.53,,,,,
deepseek_ia_strict_20260603T045406Z,8b001a56-1e40-43d1-8801-8fa208c5a898,58,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:39.850257+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,42,3,1505,310,1815,TRUE,0.75,0.89,0.74,0.62,,,,,
deepseek_ia_strict_20260603T045406Z,8b001a56-1e40-43d1-8801-8fa208c5a898,58,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:39.850257+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,43,4,1505,310,1815,TRUE,0.7,0.85,0.7,0.55,,,,,
deepseek_ia_strict_20260603T045406Z,8b001a56-1e40-43d1-8801-8fa208c5a898,58,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:39.850257+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,44,5,1505,310,1815,TRUE,0.66,0.81,0.66,0.51,,,,,
deepseek_ia_strict_20260603T045406Z,5b5b4f2c-adbf-42c0-b832-7ab3eae71bfd,59,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:45.825142+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,45,1,1505,310,1815,TRUE,0.82,0.91,0.78,0.65,,,,,
deepseek_ia_strict_20260603T045406Z,5b5b4f2c-adbf-42c0-b832-7ab3eae71bfd,59,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:45.825142+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,46,2,1505,310,1815,TRUE,0.79,0.89,0.76,0.62,,,,,
deepseek_ia_strict_20260603T045406Z,5b5b4f2c-adbf-42c0-b832-7ab3eae71bfd,59,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:45.825142+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,47,3,1505,310,1815,TRUE,0.84,0.93,0.8,0.67,,,,,
deepseek_ia_strict_20260603T045406Z,5b5b4f2c-adbf-42c0-b832-7ab3eae71bfd,59,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:45.825142+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,48,4,1505,310,1815,TRUE,0.81,0.9,0.77,0.64,,,,,
deepseek_ia_strict_20260603T045406Z,5b5b4f2c-adbf-42c0-b832-7ab3eae71bfd,59,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:45.825142+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,49,5,1505,310,1815,TRUE,0.83,0.92,0.79,0.66,,,,,
deepseek_ia_strict_20260603T045406Z,7d4ae474-6908-468f-a216-4ed362eb27c3,60,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:47.548901+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_nback,3f107e495198,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,nback,n-back working-memory task,50,1,1505,47,1552,TRUE,0.72,0.85,0.71,0.6,,,,,
deepseek_ia_strict_20260603T045406Z,0dc50dd7-df20-4f6e-b54d-866bbee6ef50,61,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:54.119773+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_bart,8f6a586f1a88,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,1,3,1499,315,1814,TRUE,,,,,51.3,0.55,7,29.8,
deepseek_ia_strict_20260603T045406Z,0dc50dd7-df20-4f6e-b54d-866bbee6ef50,61,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:54.119773+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_bart,8f6a586f1a88,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,2,4,1499,315,1814,TRUE,,,,,47.9,0.6,9,31.2,
deepseek_ia_strict_20260603T045406Z,0dc50dd7-df20-4f6e-b54d-866bbee6ef50,61,deepseek,deepseek-v4pro,0.7,2026-06-03T04:59:54.119773+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_bart,8f6a586f1a88,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,3,5,1499,315,1814,TRUE,,,,,49.6,0.57,6,30.4,
deepseek_ia_strict_20260603T045406Z,809fec2c-52a8-4381-9f68-287014b3c13a,62,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:00.064028+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_bart,8f6a586f1a88,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,4,1,1499,316,1815,TRUE,,,,,38.2,0.45,9,31.5,
deepseek_ia_strict_20260603T045406Z,809fec2c-52a8-4381-9f68-287014b3c13a,62,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:00.065559+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_bart,8f6a586f1a88,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,5,3,1499,316,1815,TRUE,,,,,41.8,0.38,7,33.1,
deepseek_ia_strict_20260603T045406Z,809fec2c-52a8-4381-9f68-287014b3c13a,62,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:00.065559+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_bart,8f6a586f1a88,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,6,4,1499,316,1815,TRUE,,,,,35.9,0.61,14,26.4,
deepseek_ia_strict_20260603T045406Z,809fec2c-52a8-4381-9f68-287014b3c13a,62,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:00.065559+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_bart,8f6a586f1a88,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,7,5,1499,316,1815,TRUE,,,,,40.1,0.49,10,29.8,
deepseek_ia_strict_20260603T045406Z,50162fc6-ad8d-45bd-8858-1c51b154833e,63,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:06.304423+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_bart,8f6a586f1a88,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,8,3,1499,315,1814,TRUE,,,,,34.2,0.38,9,31.7,
deepseek_ia_strict_20260603T045406Z,50162fc6-ad8d-45bd-8858-1c51b154833e,63,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:06.304423+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_bart,8f6a586f1a88,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,9,4,1499,315,1814,TRUE,,,,,30.1,0.49,8,26.8,
deepseek_ia_strict_20260603T045406Z,50162fc6-ad8d-45bd-8858-1c51b154833e,63,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:06.304423+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_bart,8f6a586f1a88,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,10,5,1499,315,1814,TRUE,,,,,33,0.41,10,29.5,
deepseek_ia_strict_20260603T045406Z,a17e2537-11ee-422f-8af5-0c26c2b1b273,65,deepseek,deepseek-v4pro,0.7,2026-06-03T05:00:17.600952+00:00,IA_main_MAIN_full_profile_P2_moderate_PDU_low_ATT_bart,8f6a586f1a88,main,MAIN_full_profile,main full-profile,1,1,1,P2_moderate_PDU_low_ATT,moderate PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,11,3,1499,314,1813,TRUE,,,,,45.1,0.38,12,22.3,
